No.,MW,AMW,nBM,RBN,nDB,nN,nO,nF,nCL,nBR,nHM,nX,H%,C%,N%,O%,X%,nCIC,nCIR,Rbrid,nBnz,D/Dtr03,D/Dtr04,D/Dtr05,D/Dtr06,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr10,D/Dtr11,D/Dtr12,DBI,CENT,Wap,PHI,MAXDN,MWC07,SRW05,piPC10,X5v,Vindex,Yindex,CIC1,VE1_A,VE3sign_A,J_D,EE_D,VE3sign_D,VE3sign_X,WiA_Dt,EE_Dt,VE3sign_Dt,H_D/Dt,J_D/Dt,VE1_D/Dt,VE3sign_D/Dt,VE3sign_Dz(Z),VE3sign_Dz(v),SM1_Dz(p),SpMax_B(m),VE3sign_B(m),SpMax_B(p),SpMax_B(s),ATS3s,ATSC1m,ATSC1p,ATSC1s,SpMax2_Bh(m),SpMax3_Bh(m),SpMax2_Bh(s),P_VSA_LogP_1,P_VSA_LogP_5,P_VSA_LogP_6,P_VSA_MR_3,P_VSA_MR_4,P_VSA_v_4,P_VSA_i_1,P_VSA_i_2,P_VSA_s_1,P_VSA_s_3,P_VSA_s_4,P_VSA_ppp_L,P_VSA_ppp_P,P_VSA_ppp_N,SpMax_EA(dm),SpAD_EA(dm),SpDiam_AEA(dm),Chi1_EA(dm),SM15_EA(ed),SM13_EA(dm),SM05_AEA(dm),SM07_AEA(dm),SM09_AEA(dm),Eig02_EA(dm),nCrs,nCrt,nCconj,nROR,C-005,C-006,C-016,C-025,C-026,H-047,H-051,H-052,H-053,O-060,SdCH2,SssCH2,SdssC,SaasC,SdNH,SsssN,SdsN,SaaN,StN,SaaO,SdS,SddssS,NssssC,NssO,CATS2D_04_DD,CATS2D_05_DD,CATS2D_08_DD,CATS2D_04_DA,CATS2D_02_DL,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_01_AN,CATS2D_02_AL,CATS2D_08_AL,CATS2D_01_LL,CATS2D_03_LL,CATS2D_08_LL,T(N..P),T(N..F),T(N..Cl),T(N..Br),T(N..I),T(O..F),T(O..Cl),T(O..Br),T(S..S),T(S..P),T(S..F),T(S..Cl),T(P..Cl),T(F..Cl),T(F..Br),T(F..I),T(Cl..Cl),T(Cl..Br),T(Cl..I),F01[C-S],F02[C-S],F02[N-N],F02[O-S],F03[C-P],F03[Cl-Cl],F04[N-O],F04[O-S],F05[C-S],F05[C-Cl],F05[N-O],F05[O-Cl],F05[F-F],F06[C-S],F06[C-F],F06[C-Cl],F06[O-F],F07[C-F],F07[N-O],F08[C-Cl],F09[C-F],F09[C-Cl],F10[C-F],F10[O-O],MLOGP2,ALOGP,ALOGP2,BLTF96,Class
1644,166.96,15.178,0,0,0,0,0,3,2,0,2,5,27.3,27.3,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.162,36,66,2.917,5.492,7.212,0,0,0,0.932,3.005,1.046,2.612,-0.142,3.3889,17.034,-0.901,-0.116,2.357,17.034,-0.901,28,7,NA,NA,-1.371,-0.857,-1.952,3.932,-0.252,3.181,8.512,4.709,2.215,1.17,59.157,3.439,2.951,7.999,0,44.88,35.313,0,0,0,0,10.294,0,2.535,0,80.832,0,0,3.02,8.44,5.829,4.12,34.72,14.368,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.748,2.01,4.039,-3.76,Aerosol propellant
1645,219.39,19.945,0,0,0,0,0,4,3,0,3,7,9.1,27.3,0,0,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873,76,108,3.09,5.85,8.164,0,0,0,1.102,4.152,1.16,2.85,-0.789,4.4038,22.28,-1.34,-0.525,2.4,22.28,-1.34,45,9,NA,NA,-0.737,-0.671,-2.197,4.273,-1.26,3.492,8.405,6.231,4.681,0.972,79.688,3.431,2.951,8.307,0,61.665,129.217,0,9.939,0,0,9.939,0,0,0,117.446,0,0,1.66,9.36,6.074,6.315,40.673,6.59,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.83,2.784,7.748,-4.19,Aerosol propellant
1646,116.95,14.619,0,0,0,0,0,1,2,0,2,3,37.5,25,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,18,3.005,2.171,5.796,0,0,0,1.106,3.916,0.844,2.131,-0.274,2.5395,7.46,-0.608,-0.309,1.8,7.46,-0.608,10,4,NA,NA,-0.367,-0.375,-1.014,3.92,-0.625,3.01,8.186,4.535,1.618,0.711,19.153,2.951,2.857,4.927,0,0,26.731,0,0,0,0,8.47,0,8.47,0,78.297,0,0,1.2,2.4,4.056,1.757,23.658,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,-0.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.106,1.691,2.859,-3.11,Aerosol propellant
1647,136.48,17.06,0,0,0,0,0,4,1,0,1,5,12.5,25,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,42,1.875,5.611,7.222,0,0,0,1.159,4.656,1,2.454,-0.389,3.5412,12.394,-0.883,-0.473,2,12.394,-0.883,21,6,NA,NA,-0.668,-0.774,-2.238,3.89,-0.557,3.199,8.409,5.837,1.654,0.94,75.604,3.024,2.281,8.309,0,59.84,50.92,0,8.115,0,0,10.254,0,0,0,39.149,0,0,3.053,9.126,5.597,2.858,36.068,14.51,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.957,1.899,3.605,-3.28,Aerosol propellant
1648,134.94,16.867,0,0,0,0,0,2,2,0,2,4,25,25,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.449,16,29,2.777,3.951,6.526,0,0,0,1.088,3.971,0.75,2.309,NA,2.9935,10,NA,NA,1.933,10,NA,15,5,NA,NA,-0.587,-0.482,-1.589,3.95,-0.456,3.107,8.354,5.061,2.627,0.747,39.355,3.035,2.951,7.999,0,29.92,23.542,0,8.115,0,0,8.115,0,0,0,78.297,0,0,1.51,5.42,4.659,2.979,28.626,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.957,1.803,3.252,-3.28,Aerosol propellant
1649,184.95,16.814,0,0,0,0,0,4,2,0,2,6,18.2,27.3,0,0,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.606,50,88,2.594,5.905,7.601,0,0,0,0.96,3.164,1.091,2.789,-0.093,3.7464,20.126,NA,-0.062,2.444,20.126,NA,36,8,NA,NA,-1.086,-0.908,-2.218,4.07,-0.214,3.306,8.512,4.881,2.905,1.208,78.64,3.442,2.951,8.195,0,59.84,101.839,0,0,0,0,10.294,0,2.535,0,80.832,0,0,3.02,11.232,5.937,4.136,36.112,14.499,0,0,0,2.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.844,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.746,2.302,5.297,-3.9,Aerosol propellant
1650,151.39,18.924,0,0,0,0,0,1,3,0,3,4,25,25,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.646,20,28,2.48,2.958,6.708,0,0,0,1.203,5.184,0.844,2.285,-0.169,3.1685,9.67,-0.579,-0.21,1.867,9.67,-0.579,15,5,NA,NA,-0.324,-0.368,-0.942,4.223,-0.398,3.297,8.186,4.823,4.429,0.42,23.542,2.951,2.951,5.126,0,0,132.406,0,0,0,0,8.47,0,8.47,0,117.446,0,0,1.66,3.32,4.876,2.971,34.271,6.59,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,-0.933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85,2.179,4.75,-3.45,Aerosol propellant
1651,235.84,21.44,0,0,0,0,0,3,4,0,4,7,9.1,27.3,0,0,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873,76,108,3.429,4.877,8.164,0,0,0,1.102,4.152,1.16,2.85,-0.789,4.4038,22.28,-1.34,-0.525,2.4,22.28,-1.34,45,9,NA,NA,-0.732,-0.66,-1.896,4.315,-1.743,3.533,8.362,5.976,6.711,0.611,57.669,3.673,3.023,8.182,0,44.88,129.217,0,8.115,0,0,8.115,0,0,0,156.595,0,0,1.66,9.41,6.083,6.279,40.673,6.59,0,0,0,1.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.912,3.082,9.496,-4.32,Aerosol propellant
1652,116.95,14.619,0,0,0,0,0,1,2,0,2,3,37.5,25,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.449,12,16,1.441,3.306,6.24,0,0,0,1.553,0,0.844,2.121,-0.075,3.0237,6.608,NA,-0.075,1.6,6.608,NA,10,4,NA,NA,-0.332,-0.423,-1.014,4.064,-0.155,3.203,8.197,3.905,1.618,0.711,17.805,2.951,2.589,4.821,8.825,14.96,78.297,0,0,0,0,8.825,0,0,8.825,87.122,0,0,2.596,5.192,4.794,2.094,32.958,12.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.106,1.833,3.358,-3.11,Aerosol propellant
1653,151.39,18.924,0,0,0,0,0,1,3,0,3,4,25,25,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.646,20,28,2.48,3.498,6.708,0,0,0,1.203,5.184,0.844,2.285,-0.169,3.1685,9.67,-0.579,-0.21,1.867,9.67,-0.579,15,5,NA,NA,-0.488,-1.103,-0.942,4.096,-0.254,3.24,8.196,4.607,4.429,0.42,24.515,3.502,2.951,4.879,0,14.96,78.297,0,0,0,0,2.85,0,2.85,0,117.446,0,0,2.596,5.192,5.184,1.949,34.271,12.401,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,-0.393,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85,2.246,5.046,-3.45,Aerosol propellant
1654,136.48,17.06,0,0,0,0,0,4,1,0,1,5,12.5,25,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,42,1.875,6.151,7.222,0,0,0,1.159,4.656,1,2.454,-0.389,3.5412,12.394,-0.883,-0.473,2,12.394,-0.883,21,6,NA,NA,-1.094,-1.16,-2.238,3.811,-0.351,3.171,8.518,5.755,1.654,0.94,75.786,3.14,2.131,8.187,0,59.84,11.771,0,2.494,0,0,10.254,0,0,0,39.149,0,0,3.02,9.11,5.587,2.857,36.068,14.368,0,0,0,1.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.957,2,3.999,-3.28,Aerosol propellant
1655,116.95,14.619,0,0,0,0,0,1,2,0,2,3,37.5,25,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,18,3.005,2.711,5.796,0,0,0,1.106,3.916,0.844,2.131,-0.274,2.5395,7.46,-0.608,-0.309,1.8,7.46,-0.608,10,4,NA,NA,-0.641,-0.621,-1.014,3.78,-0.315,2.96,8.189,4.396,1.618,0.711,19.802,3.422,2.241,4.74,0,14.96,11.771,0,2.494,0,0,5.344,0,2.85,0,78.297,0,0,1.535,3.07,4.244,1.402,23.658,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,-0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.106,1.657,2.744,-3.11,Aerosol propellant
1656,185.83,23.229,0,0,0,0,0,1,4,0,4,5,12.5,25,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,42,2.971,3.266,7.222,0,0,0,1.159,4.656,1,2.454,-0.389,3.5412,12.394,-0.883,-0.473,2,12.394,-0.883,21,6,NA,NA,-0.541,-0.529,-0.864,4.276,-0.804,3.391,8.189,5.092,6.732,0.103,25.508,3.576,2.951,5.143,0,14.96,129.217,0,2.494,0,0,2.494,0,0,0,156.595,0,0,1.66,6.39,5.243,4.131,36.068,6.59,0,0,0,1.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.748,2.59,6.708,-3.76,Aerosol propellant
1657,150.51,13.683,0,0,0,0,0,4,1,0,1,5,27.3,27.3,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.162,36,66,2.546,5.735,7.212,0,0,0,0.932,3.005,1.16,2.612,-0.142,3.3889,17.034,-0.901,-0.116,2.357,17.034,-0.901,28,7,NA,NA,-0.977,-1.822,-2.238,3.722,-0.233,3.135,8.512,4.817,0.979,1.281,78.336,3.402,2.387,8.194,0,59.84,35.313,0,2.494,0,0,12.788,0,2.535,0,41.683,0,0,3.02,9.11,5.813,3.646,34.72,14.368,0,0,0,1.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.781,1.712,2.93,-3.6,Aerosol propellant
1658,217.85,19.805,0,0,0,0,0,2,4,0,4,6,18.2,27.3,0,0,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.606,50,88,3.279,4.689,7.601,0,0,0,0.96,3.164,1.091,2.789,-0.093,3.7464,20.126,NA,-0.062,2.444,20.126,NA,36,8,NA,NA,-1.043,-0.825,-1.507,4.236,-0.279,3.394,8.364,4.668,6.342,0.578,44.672,3.819,2.951,7.999,0,29.92,180.137,0,0,0,0,4.674,0,2.535,0,159.129,0,0,3.053,9.426,5.932,5.364,36.112,14.51,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.98,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.83,2.695,7.263,-4.19,Aerosol propellant
1659,100.5,12.563,0,0,0,0,0,2,1,0,1,3,37.5,25,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,18,2.471,3.684,5.796,0,0,0,1.106,3.916,0.844,2.131,-0.274,2.5395,7.46,-0.608,-0.309,1.8,7.46,-0.608,10,4,NA,NA,-0.948,-0.539,-1.628,3.597,-0.253,2.858,8.353,4.653,0.272,0.873,35.114,3.023,1.629,7.999,0,29.92,11.771,0,8.115,0,0,10.964,0,2.85,0,39.149,0,0,1.51,3.02,4.229,1.423,23.658,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,-0.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.301,1.359,1.846,-2.93,Aerosol propellant
1660,102.04,12.755,0,0,0,0,0,4,0,0,0,4,25,25,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.646,20,28,1.396,5.875,6.708,0,0,0,1.203,5.184,1.25,2.285,-0.169,3.1685,9.67,-0.579,-0.21,1.867,9.67,-0.579,15,5,NA,NA,-0.494,-0.687,-2.259,3.472,-0.21,3.002,8.517,5.485,0.254,0.737,77.288,2.609,1.581,8.188,0,44.88,14.96,0,0,0,0,16.229,0,8.47,0,0,0,0,3.02,6.04,5.325,1.696,34.271,14.368,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,-2.229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.301,1.589,2.526,-2.93,Aerosol propellant
1661,66.06,8.258,0,0,0,0,0,2,0,0,0,2,50,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732,6,9,1.179,3.5,5.094,0,0,0,1.592,0,1.25,1.932,-0.114,2.3238,4.663,NA,-0.114,1.5,4.663,NA,6,3,NA,NA,-0.391,NA,-1.665,3.132,-0.148,2.716,8.355,3.951,1.411,0.691,25.855,2.281,1.581,7.999,8.825,29.92,11.771,0,8.115,0,0,16.94,0,0,8.825,8.825,0,0,1.51,3.02,3.782,1.599,20.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0.655,0.429,-2.55,Aerosol propellant
1662,170.04,15.458,0,0,0,0,0,7,0,0,0,7,9.1,27.3,0,0,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873,72,111,2.195,7.099,8.021,0,0,0,1.04,3.682,1.968,2.892,-0.254,4.2311,22.848,NA,-0.191,2.467,22.848,NA,45,9,NA,NA,NA,NA,-2.773,3.686,-0.338,3.291,8.535,6.201,1.103,1.201,128.734,3.216,2.385,8.499,0,89.761,14.96,0,0,0,0,17.698,0,0,0,0,0,0,3.02,12.08,6.137,3.557,38.46,15.061,0,0,0,3.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.748,2.625,6.893,-3.76,Aerosol propellant
1663,44.11,4.01,0,0,0,0,0,0,0,0,0,0,72.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,0.25,3.497,0,0,0,2.042,0,2.364,1.707,-0.16,1.633,2.832,NA,-0.16,1.333,2.832,NA,3,2,NA,NA,NA,NA,0,2.556,-0.16,2.556,3.326,3.219,2.219,1.014,1.599,2.499,1.566,3.467,17.65,0,0,0,0,0,0,20.185,0,2.535,17.65,20.185,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,1.74,3.028,-3.32,Aerosol propellant
1664,58.14,4.153,0,0,0,0,0,0,0,0,0,0,71.4,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732,6,9,1.333,0.5,5.094,0,0,0,1.592,0,2.712,1.932,-0.114,2.3238,4.663,NA,-0.114,1.5,4.663,NA,6,3,NA,NA,NA,NA,0,2.906,-0.115,2.906,3.602,3.829,2.996,1.37,1.873,2.499,2.499,3.467,26.476,0,0,0,0,0,0,26.476,0,0,26.476,26.476,0,0,0,0,3,0,20.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.447,1.992,3.968,-3.71,Aerosol propellant
1665,58.14,4.153,0,1,0,0,0,0,0,0,0,0,71.4,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.414,4,10,3,0.181,4.71,0,0,0,1.089,3.132,2.659,1.946,NA,1.9747,5.173,NA,NA,1.667,5.173,NA,6,3,NA,NA,NA,NA,0,2.71,NA,2.71,3.379,3.638,2.996,1.37,1.786,2.83,2.032,3.742,17.65,0,0,0,0,0,0,22.719,0,5.069,17.65,22.719,0,0,0,0,2.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.447,2.196,4.824,-3.71,Aerosol propellant
1666,102.92,20.584,0,0,0,0,0,1,2,0,2,3,20,20,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732,6,9,2.019,3.056,5.094,0,0,0,1.592,0,0.4,1.932,-0.114,2.3238,4.663,NA,-0.114,1.5,4.663,NA,6,3,NA,NA,-0.261,-0.39,-1.014,3.947,-0.291,2.913,8.193,0,3.025,0.293,18.547,2.951,1.998,4.799,0,14.96,78.297,0,0,0,0,2.809,0,0,0,78.297,0,0,2.596,5.192,3.111,1.153,20.794,12.401,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,1.42,2.018,-2.75,Aerosol propellant
1667,46.08,5.12,0,0,0,0,1,0,0,0,0,0,66.7,22.2,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1.936,0.375,3.497,0,0,0,2.042,0,1.946,1.707,-0.16,1.633,2.832,NA,-0.16,1.333,2.832,NA,3,2,NA,NA,NA,NA,-0.788,2.731,-0.125,2.307,4.477,2.565,2.217,0.482,3.5,2.499,0.895,3.467,21.766,0,0,11,0,0,0,21.766,0,0,21.766,0,0,0,0.86,1.72,2,1.163,0,0,0,0,0,-0.86,0,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.05,0.003,-1.24,Aerosol propellant
1668,152.26,5.639,3,3,3,0,1,0,0,0,0,0,59.3,37,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.464,97,186,4.55,1.529,7.427,0,0,0.25,0.673,1.824,1.808,3.009,-1.243,3.2419,34.945,-1.203,-0.898,3.382,34.945,-1.203,55,10,NA,NA,-0.948,-1.25,-0.788,3.525,-1.535,3.489,6.326,4.934,6.389,2.795,8.659,3.481,3.04,4.603,26.476,3.186,0,0,0,0,0,73.857,0,3.186,54.904,73.857,0,0,0,0,4.724,3.317,30.05,0,0,0,0,0,0,0,6,0,0,0,3,0,0,5,0,0,0,0,3.406,0,0.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.478,2.876,8.274,-3.55,insecticides
