No.,MW,AMW,nBM,RBN,nDB,nF,nX,C%,N%,O%,nCIC,nCIR,Rbrid,NRS,nBnz,D/Dtr03,D/Dtr04,D/Dtr05,D/Dtr06,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr10,D/Dtr11,D/Dtr12,CENT,ICR,Wap,PHI,MAXDN,LOC,MWC07,SRW05,Vindex,Yindex,IC2,CIC1,VE3sign_A,EE_D,VE3sign_D,VE3sign_X,EE_Dt,VE3sign_Dt,H_D/Dt,Chi_D/Dt,J_D/Dt,VE1_D/Dt,VE3sign_D/Dt,SM1_Dz(p),SpMax_B(m),SpMax_B(p),SpMax_B(s),ATS5s,ATSC1m,ATSC1p,ATSC1s,GATS7s,GATS8s,SpMax2_Bh(p),SpMax2_Bh(s),P_VSA_LogP_1,P_VSA_LogP_5,P_VSA_LogP_6,P_VSA_MR_3,P_VSA_MR_4,P_VSA_MR_7,P_VSA_v_4,P_VSA_e_4,P_VSA_i_1,P_VSA_s_1,P_VSA_s_3,P_VSA_s_4,P_VSA_ppp_L,P_VSA_ppp_P,P_VSA_ppp_N,SpMax_EA(dm),SpDiam_AEA(dm),SM15_EA(ed),SM13_EA(dm),SM06_AEA(dm),SM09_AEA(dm),Eig02_EA(dm),nCrs,nCrt,nCconj,nROR,C-005,C-006,C-016,C-025,C-026,H-048,H-051,H-052,H-053,O-060,SdCH2,SssCH2,SdssC,SaasC,SdNH,SsssN,SdsN,SaaN,SaaNH,SaaO,SddssS,NssssC,CATS2D_04_DD,CATS2D_05_DD,CATS2D_08_DD,CATS2D_02_DL,CATS2D_02_AA,CATS2D_09_AA,CATS2D_05_AP,CATS2D_01_AN,CATS2D_02_AL,CATS2D_09_PL,CATS2D_01_LL,CATS2D_03_LL,CATS2D_09_LL,T(N..P),T(N..F),T(N..Cl),T(N..Br),T(O..Cl),T(O..Br),T(S..S),T(S..F),T(S..Cl),T(P..Cl),T(F..Cl),T(Cl..Cl),F02[N-N],F03[C-Cl],F04[C-S],F04[N-O],F04[O-S],F05[O-S],F07[C-Cl],F07[N-O],F08[C-Cl],F08[C-Br],F10[C-S],F10[O-O],MLOGP2,ALOGP,ALOGP2,Class
1306,434.64,6.037,1,20,1,0,0,30.6,0,11.1,1,1,0,1,0,0,0,109.088,0,0,0,0,0,0,0,1866,3.423,6297,16.48,2.386,3.39,8.909,2.398,0.287,0.719,3.809,3.784,-6.455,233.881,-1.174,-2.688,269.713,-2.605,531.872,1.215,18.2287,4.561,-1.325,-2.361,3.512,3.322,7.431,6.222,18.564,7.151,15.473,1.164,1.357,3.671,6.46,8.825,11,0,161.05,0,0,0,0,0,0,50.906,8.825,34.171,0,0,2.443,5.617,35.622,11.599,0.517,0.131,0.86,3,0,0,3,0,6,0,0,0,0,2,0,0,1,0,10.89,-0.323,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.208,2.716,7.378,Surfactants
1307,230.44,5.01,0,13,0,0,0,30.4,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,3,680,14.849,1.349,3,7.388,0,0.454,1.082,2.682,3.888,NA,88.538,NA,NA,88.538,NA,120,1,15,NA,NA,-1.224,3.024,2.965,6.267,5.107,11.611,4.745,5.677,0.82,0.905,3.565,4.552,8.825,0,0,53.683,0,0,0,0,0,0,34.53,8.825,34.171,0,0,0.86,4.349,0,0,-1.414,-1.962,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,15.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,4.489,20.155,Surfactants
1308,429.11,15.325,1,7,1,15,15,28.6,3.6,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,2.445,1404,5.751,9.708,1.72,9.75,0,1.001,3.157,3.138,2.579,-2.844,111.42,-3.408,-1.897,111.42,-3.408,325,1,25,NA,NA,-3.587,3.954,3.648,8.538,7.377,2.099,3.129,300.526,0.906,0.871,3.402,8.456,0,246.565,0,0,10.944,0,0,0,0,0,7.191,0,0,35.512,0,3.074,6.932,44.68,15.177,-1,-1,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.913,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.193,3.361,11.297,Surfactants
1309,328.6,5.216,1,19,1,0,0,31.7,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,3.447,1956,19.3,1.839,3.447,7.945,0,0.416,0.976,2.643,4.234,-1.815,176.854,-2.626,-2.272,176.854,-2.626,253,1,22,NA,NA,-1.526,3.366,3.109,7.431,5.694,15.833,6.671,7.382,0.721,0.768,3.641,6.456,8.825,11,0,42.683,0,0,0,0,0,0,52.336,8.825,49.378,0,0,2.443,5.651,27.078,11.599,-0.15,-1,0.286,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,20.502,-0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,16,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.206,6.992,48.882,Surfactants
1310,614.99,6.15,3,12,3,0,0,32,2,7,4,10,3,1,0,0,0,80.601,290.69,0,0,137.977,323.191,0,0,4018,3.502,94624,10.505,5.099,2.314,10.029,2.398,0.152,0.392,4.706,3.865,-6.259,361.233,-1.246,-1.048,691.381,-1.588,2284.261,2.216,19.9405,5.58,0.124,-2.323,4.692,3.804,7.857,6.853,29.87,10.944,30.388,1.301,1.09,3.932,7.429,43.268,0,0,128.05,0,7.263,0,0,7.263,7.263,39.801,43.268,54.355,0,0,1.907,6.426,41.698,8.377,1.316,0.992,1.2,10,5,0,0,2,4,0,0,0,0,2,9,4,0,0,10.018,0.037,0,0,0,0,0,0,0,-4.182,2,0,0,2,8,3,0,0,0,9,0,20,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.532,NA,NA,Surfactants
1311,538.248,17.942,2,8,2,17,17,26.7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,2.434,2011,7.749,9.81,1.667,9.978,0,1.027,3.235,3.441,2.587,-2.675,137.942,-4.804,-1.407,137.942,-4.804,435,1,29,NA,NA,-3.681,4.754,24.709,8.536,7.517,3.754,32.902,349.528,0.929,0.88,3.932,8.451,0,250.306,0,0,10.944,7.263,0,0,7.263,7.263,0,0,0,0,0,3.834,7.345,45.145,17.513,-1,-1,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.067,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.048,NA,NA,Surfactants
1312,447.14,6.21,12,12,0,0,1,37.5,1.4,2.8,2,2,0,2,2,0,0,0,261.952,0,0,0,0,0,0,1689,3.241,10236,9.145,1.102,1.144,9.237,0,0.201,0.498,4.265,3.262,-1.021,238.185,-4.475,-1.866,290.962,-2.254,635.551,1.313,14.0002,4.913,-4.023,-1.337,3.905,3.691,4.843,6.095,17.941,7.42,12.591,1.267,1.104,3.878,4.859,60.919,26.115,0,11,0,39.149,0,39.149,0,0,35.638,136.729,167.99,0,0,1.26,5.636,38.313,3.05,0.377,-0.366,0.86,0,0,0,1,2,5,0,2,2,0,0,0,0,1,0,4.784,0,4.251,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,16,20,0,0,0,4,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2.74,NA,NA,Surfactants
1313,274.27,9.795,10,5,4,0,0,35.7,0,25,1,1,0,1,1,0,0,0,64.19,0,0,0,0,0,0,300,1.878,1388,4.322,5.464,1.545,8.784,0,0.483,1.477,3.584,1.322,-1.569,67.066,NA,-1.185,96.73,NA,247.14,1.506,13.5516,3.419,-3.407,-2.198,4.737,3.988,7.768,5.556,5.652,3.186,47.615,0.869,2.32,3.59,7.436,21.766,29.922,0,39.096,0,1.339,0,0,1.339,1.339,22.305,50.195,34.8,0,1.339,2.925,7.165,36.982,0,-1,-1.56,1.674,0,0,2,0,2,0,0,2,1,0,0,0,0,2,0,0,-1.684,-0.966,0,0,0,0,0,0,-4.547,0,0,0,0,0,5,0,0,3,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,1.019,0.504,0.254,Surfactants
1314,114.08,9.507,0,1,0,3,3,25,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.379,46,2.099,5.45,1.379,6.913,0,0.97,3.21,2.855,1.063,-0.167,13.635,-0.586,-0.167,13.635,-0.586,21,1,6,NA,NA,-2.155,3.459,3.045,8.512,3.219,1.666,1.065,62.5,0,0,2.626,7.999,0,44.88,23.542,42.683,0,0,0,0,0,0,2.535,0,2.535,0,0,3.02,5.772,34.457,14.368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.019,0.361,0.131,Surfactants
1315,356.61,5.486,2,19,2,0,0,32.3,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,3.543,2456,19.071,2.293,3.524,8.118,0,0.416,0.977,3.58,3.676,-3.113,204.112,-2.334,-2.682,204.112,-2.334,300,1,24,NA,NA,-1.758,3.384,3.147,7.431,5.748,16.329,6.816,8.69,0.869,0.814,3.64,6.499,8.825,11,0,85.367,0,18.952,0,0,0,0,47.267,27.778,63.261,0,0,2.443,5.576,27.753,11.599,0.085,-0.798,0.286,0,0,0,0,0,2,2,0,0,0,2,0,0,1,0,15.923,-0.287,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,16,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.332,6.036,36.437,Surfactants
1316,238.34,7.222,0,3,0,0,0,27.3,0,15.2,1,1,0,1,0,0,0,0,50.971,0,0,0,0,0,0,198,1.933,889,4.825,2.604,1.437,8.586,0,0.501,1.548,3.764,2.403,-1.589,48.99,-1.221,-1.271,75.757,-2.207,189.371,1.631,12.2327,3.497,-2.079,-1.888,3.807,3.427,6.353,5.606,8.909,3.666,28.841,0.969,1.309,3.488,6.456,17.65,0,11.771,181.733,0,0,0,0,32.22,0,32.22,17.65,49.87,0,0,3.379,6.48,35.261,0,-1.481,-2,0.751,4,0,0,1,0,1,0,0,0,1,0,6,0,0,0,-0.375,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1.239,-0.634,0.402,Surfactants
1317,380.183,8.641,1,0,1,0,0,0,0,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,16,1481.316,6.194,NA,6.24,0,0,0,0.865,3.959,-0.301,6.628,NA,-0.301,6.628,NA,10,1,4,NA,NA,-2.828,4.469,13.411,NA,NA,13.901,22.688,NA,NA,NA,13.408,NA,0,0,0,698.354,0,15.036,0,0,15.036,15.036,0,0,0,0,67.301,0,4,32.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,Surfactants
1318,336.46,5.903,0,13,0,0,1,29.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,3.09,926,16.979,0.377,3.09,7.808,0,0,0,2.515,4.439,-0.561,106.66,-1.996,-1.169,106.66,-1.996,153,1,17,NA,NA,-0.163,6.653,3.101,NA,NA,12.607,5.487,NA,NA,NA,3.636,NA,92.97,0,0,0,0,0,0,0,0,0,32.52,34.014,98.195,0,58.956,1.2,5.442,34.465,2.46,-1,-1.689,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,18.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.438,5.945,Surfactants
1319,257.39,7.15,8,6,2,0,0,33.3,2.8,8.3,1,1,0,1,1,0,0,0,64.891,0,0,0,0,0,0,347,2.469,1124,4.551,4.996,2.202,8.408,0,0.379,1.036,3.896,2.237,-0.451,71.671,-1.846,-0.375,93.172,-0.83,193.548,1.327,11.2794,3.182,-0.906,-1.57,4.692,3.803,7.857,5.361,11.756,3.895,18.109,2.392,0.817,3.857,6.999,16.793,3.186,0,0,0,7.263,0,0,7.263,7.263,10.831,64.174,53.101,0,24.086,1.26,6.426,36.22,3.05,-1,-1.795,0.245,0,0,0,0,2,3,0,1,0,0,0,0,2,0,0,1.644,0,1.211,0,0,0,0,0,0,-4.079,0,0,0,0,0,3,0,3,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.198,-0.687,0.472,Surfactants
1320,384.5,6.303,6,13,0,0,1,34.4,1.6,0,1,1,0,1,1,0,0,0,91.495,0,0,0,0,0,0,2960,3.241,2434,13.837,0.388,3.137,8.417,0,0,0,3.291,3.784,-0.858,139.972,-1.309,-1.478,162.853,-3.746,292.669,1.211,13.3211,4.001,-0.955,-0.163,6.653,3.565,NA,NA,13.242,6.062,NA,NA,NA,3.707,NA,84.574,3.186,0,0,0,0,0,0,0,0,32.742,72.999,143.693,0,58.956,1.26,5.608,36.029,3.05,-0.408,-1,0.245,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,16.686,0,1.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3.109,9.668,Surfactants
1321,195.32,6.735,2,5,2,0,0,24.1,3.4,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1.918,224,4.01,4.931,1.792,7.84,0,0.719,2,3.607,2.603,-0.259,38.45,-1.815,-0.264,38.45,-1.815,66,1,11,NA,NA,-1.57,4.692,3.803,7.857,5.037,11.01,2.884,18.091,3.912,5.399,3.603,6.999,25.618,0,0,0,0,7.263,0,0,7.263,7.263,7.646,25.618,11.36,0,24.086,1.2,6.027,35.908,2.46,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,2,0,0,1.887,0,0,0,0,0,0,0,0,-4.015,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.907,-1.922,3.694,Surfactants
1322,211.32,7.044,2,6,2,0,0,23.3,3.3,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2.162,284,4.68,5.001,2.046,7.92,0,0.699,1.93,3.79,2.333,-0.252,45.167,-2.129,-0.204,45.167,-2.129,78,1,12,NA,NA,-1.793,4.692,3.803,7.857,5.324,11.002,2.878,26.776,3.468,2.394,3.602,6.999,16.793,0,0,42.683,0,7.263,0,0,7.263,7.263,7.646,16.793,2.535,0,24.086,1.2,6.044,36.018,2.46,-1.917,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,1.247,0,0,0,0,0,0,0,0,-4.084,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.73,-2.81,7.897,Surfactants
1323,379.59,5.666,1,18,1,0,0,28.4,1.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,3.364,2304,14.979,4.926,3.303,8.377,0,0.453,1.083,3.181,4.153,-0.55,191.64,-1.705,-0.768,191.64,-1.705,300,1,24,NA,NA,-1.772,4.432,3.799,7.563,5.808,22.136,6.924,13.903,2.732,0.865,3.709,6.999,34.014,0,0,13.843,0,16.054,0,0,16.054,16.054,41.705,34.014,39.24,0,22.434,1.2,5.447,36.022,2.46,-0.214,-1,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,0,16.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,1,1,12,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.039,3.581,12.824,Surfactants
1324,471.681,6.289,2,6,2,0,0,34.7,1.3,6.7,4,10,3,1,0,0,0,52.683,183.911,0,0,87.958,204.472,0,0,NA,NA,48560,8.979,2.927,NA,9.839,2.398,0,0,4.191,3.615,-3.429,197.34,-1.321,-2.816,475.79,-1.976,1707.574,2.892,20.2412,4.595,-2.308,-1.898,3.681,13.409,NA,NA,18.051,5.577,NA,NA,NA,4.049,NA,26.476,0,0,85.367,0,0,0,0,0,0,38.87,26.476,51.821,0,26.623,2.376,5.745,41.177,11.297,0.745,0.167,1.906,10,5,0,0,0,1,0,0,0,0,2,7,0,0,0,8.997,-1.477,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,5,0,22,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,Surfactants
1325,505.771,6.484,3,8,3,0,0,33.3,1.3,6.4,4,10,3,1,0,0,0,59.713,210.077,0,0,100.341,233.043,0,0,2166,3.268,56526,8.807,4.388,1.987,9.834,2.398,0.173,0.46,4.198,3.641,-2.605,235.697,-1.404,-1.708,516.814,-1.462,1749.373,2.588,19.1539,4.698,-1.444,-1.838,4.682,13.502,7.719,6.439,23.82,10.607,16.406,0.713,0.98,4.051,7.429,26.476,0,0,42.683,0,7.75,0,0,7.75,7.75,35.59,26.476,54.355,0,0,2.925,7.101,41.112,8.374,0.978,0.325,1.907,10,5,0,0,0,2,0,0,0,0,2,4,0,0,0,12.405,-0.051,0,0,0,0,0,0,0,-3.471,2,0,0,0,3,3,0,0,0,3,0,24,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,4,0,12.44,NA,NA,Surfactants
1326,166.221,6.393,1,6,1,0,0,30.8,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,158,13.708,2.587,NA,6.909,0,0,0,2.799,2.881,-0.65,32.778,-1.323,-0.577,32.778,-1.323,45,1,9,NA,NA,-0.906,3.329,13.409,NA,NA,5.424,0.956,NA,NA,NA,3.659,NA,8.825,0,0,0,0,0,0,0,0,0,21.922,8.825,24.032,0,26.623,2.341,5.437,24.647,11.051,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5.607,-0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,Surfactants
1327,499.79,6.326,3,7,3,0,0,32.9,1.3,7.6,4,10,3,1,0,0,0,57.908,205.649,0,0,98.045,228.143,0,0,2160,3.212,55849,7.605,4.988,1.854,9.885,2.398,0.183,0.496,4.382,3.56,-3.331,226.77,-1.26,-1.025,516.155,-1.736,1814.176,2.7,19.979,4.712,-1.908,-2.129,4.692,3.803,7.766,6.579,24.155,9.128,27.963,0.794,0.772,3.906,7.429,26.476,0,0,124.463,0,1.339,0,0,1.339,1.339,33.055,26.476,51.821,0,1.339,2.925,7.028,41.646,8.374,1.019,0.209,1.907,10,5,0,0,0,2,0,0,0,0,2,6,0,0,0,8.88,-0.19,0,0,0,0,0,0,0,-4.071,2,1,0,2,5,3,0,0,3,5,0,22,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,4,0,7.661,2.696,7.268,Surfactants
1328,106.14,6.244,0,4,0,0,0,23.5,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.95,56,5.785,1.472,1.95,6.142,0,0.666,1.73,2.205,2.118,-0.702,16.625,NA,-0.54,16.625,NA,21,1,6,NA,NA,-1.526,2.997,2.726,6.269,4.094,4.403,1.193,13.822,1.485,0,3.126,6.453,0,0,0,96.367,0,0,0,0,0,0,9.185,0,0,0,0,0.86,3.734,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,-1.028,1.057,Surfactants
1329,546.96,5.259,1,32,1,0,0,30.8,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4252,4.128,7824,30.752,4.671,4.128,8.572,0,0.381,0.883,2.193,5.188,-1.424,442.664,NA,-2.322,442.664,NA,666,1,36,NA,NA,-1.665,4.432,3.798,7.437,6.157,31.584,11.643,15.793,1.236,1.279,3.739,6.347,17.65,0,0,50.975,0,9.853,0,0,9.853,9.853,80.152,17.65,88.617,0,9.853,0,5.225,35.784,0,0.948,0.56,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,37.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,2,0,28,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.489,12.846,165.03,Surfactants
1330,296.55,5.203,2,16,2,0,0,33.3,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,3.309,1506,16.911,1.743,3.309,7.827,0,0.423,0.993,3.139,3.856,-1.813,149.014,-2.742,-2.031,149.014,-2.742,210,1,20,NA,NA,-1.224,3.358,3.138,7.431,5.395,14.114,6.115,8.106,0.808,0.867,3.639,4.504,19.708,11,0,0,0,18.952,0,0,0,0,42.675,38.661,63.261,0,0,2.443,5.564,26.591,11.599,-0.483,-1.323,0.286,0,0,0,0,1,0,2,0,0,0,2,0,0,1,0,17.277,-0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,16,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.777,7.086,50.217,Surfactants
1331,201.4,4.912,0,9,0,0,0,29.3,2.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2.522,424,7.97,1.629,2.522,7.575,0,0.523,1.29,2.826,3.765,-0.414,62.751,-1.313,-0.78,62.751,-1.313,91,1,13,NA,NA,-1.03,3.355,3.063,7.238,4.985,10.37,3.94,4.435,0.868,0.983,3.557,4.247,25.618,0,0,0,0,0,0,0,0,0,22.382,25.618,29.101,0,26.836,1.121,5.386,34.465,1.69,-1.765,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,11.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,2.135,4.557,Surfactants
1332,229.46,4.882,0,11,0,0,0,29.8,2.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,2.75,643,9.809,1.628,2.75,7.698,0,0.486,1.177,2.689,4.017,-0.473,83.289,-1.592,-0.941,83.289,-1.592,120,1,15,NA,NA,-1.03,3.355,3.064,7.238,5.14,11.863,4.628,4.982,0.802,0.883,3.594,4.255,25.618,0,0,0,0,0,0,0,0,0,27.451,25.618,34.171,0,26.836,1.121,5.406,34.465,1.69,-1.264,-1.96,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,14.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349,3.047,9.285,Surfactants
1333,292.42,6.092,0,9,0,0,0,29.2,0,12.5,1,1,0,1,0,0,0,0,75.924,0,0,0,0,0,0,572,2.746,2116,8.603,2.699,2.561,8.661,0,0.345,0.903,3.782,3.199,-3.076,102.989,-0.821,-3.634,133.841,-2.314,286.264,1.4,14.0028,3.783,-1.26,-2.104,3.528,3.339,6.354,5.842,12.566,4.657,22.615,0.968,0.928,3.628,6.456,8.825,0,11.771,192.733,0.36,0,0,0,0,0,19.8,8.825,24.032,0,0,1.392,5.431,35.233,0,-0.785,-1.408,0.532,4,0,0,2,0,2,0,0,0,1,0,2,0,0,0,6.74,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713,1.049,1.1,Surfactants
1334,440.72,6.296,9,16,3,0,0,32.9,2.9,5.7,1,1,0,1,1,0,0,0,128.024,0,0,0,0,0,0,1880,3.482,6564,12.246,5.061,2.967,8.88,0,0.27,0.665,4.354,3.222,-4.146,244.253,-2.958,-1.358,264.147,-2.339,517.398,1.154,17.3142,4.397,-1.357,-1.888,4.692,3.803,7.857,5.99,21.191,7.331,17.34,1.895,1.503,3.896,7.429,25.618,6.371,0,0,0,7.263,0,0,7.263,7.263,41.103,63.523,75.912,0,24.086,1.2,6.426,36.046,2.46,0.338,-0.349,1.058,0,0,1,0,2,4,0,2,0,0,0,0,4,0,0,11.584,-0.066,1.956,0,0,0,0,0,0,-4.144,0,0,0,0,2,3,0,3,0,3,1,14,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.284,2.328,5.42,Surfactants
1335,368.11,5.494,6,15,0,0,1,34.3,1.5,0,1,1,0,1,1,0,0,0,102.303,0,0,0,0,0,0,3934,3.383,3118,15.367,0.387,3.339,8.472,0,0,0,3.171,3.986,-0.933,170.357,-1.442,-1.654,193.785,-5.148,339.097,1.183,14.194,4.22,-1.028,-0.342,3.593,3.565,NA,NA,15.933,6.824,NA,NA,NA,3.718,NA,78.119,3.186,0,0,0,0,0,52.501,0,0,37.811,72.999,142.308,0,52.501,1.26,5.608,36.029,3.05,-0.122,-1,0.245,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,19.653,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3.766,14.181,Surfactants
1336,515.79,6.447,3,7,3,0,0,32.5,1.3,8.8,4,10,3,1,0,0,0,59.275,211.043,0,0,100.377,234.654,0,0,2311,3.204,59915,7.82,5.013,1.835,9.943,2.398,0.187,0.511,4.524,3.483,-5.262,233.702,-1.146,-0.985,534.375,-1.947,1921.153,2.714,20.6229,4.724,-1.943,-2.262,4.692,3.803,7.766,6.697,24.255,9.159,35.545,0.834,0.809,3.906,7.429,26.476,0,0,167.146,0,1.339,0,0,1.339,1.339,30.521,26.476,49.286,0,1.339,2.925,7.028,41.696,8.374,1.1,0.295,1.907,10,5,0,0,0,2,0,0,0,0,2,9,0,0,0,6.203,-0.231,0,0,0,0,0,0,0,-4.096,2,1,0,2,7,3,0,0,3,7,0,20,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,4,1,4.079,1.526,2.33,Surfactants
