No.,MW,AMW,nBM,nDB,nN,nS,nF,nCL,nHM,C%,N%,O%,X%,nCIC,nCIR,Rbrid,nR05,nR09,nR10,D/Dtr03,D/Dtr04,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr11,D/Dtr12,BLI,CENT,ICR,Wap,MAXDN,LOC,X5v,Yindex,IC1,CIC1,CIC5,Chi_D/Dt,J_D/Dt,J_Dz(Z),SpPosA_Dz(e),SM1_Dz(e),ChiA_Dz(p),SpMax_B(m),SpMax_B(s),ATSC1m,ATSC1p,GATS7m,GATS8m,GATS6e,GATS7p,GATS7s,GATS8s,SpMax2_Bh(m),P_VSA_LogP_1,P_VSA_LogP_6,P_VSA_LogP_8,P_VSA_MR_8,P_VSA_v_3,P_VSA_v_4,P_VSA_s_1,SpDiam_EA(bo),SpMax_AEA(dm),SM13_EA(dm),SM09_AEA(dm),Eig02_EA(dm),nCq,nCrs,nCrt,nR=Cs,nR=Ct,nRCOOR,nArOH,nOHs,nROR,nArOR,nArX,C-005,C-006,C-011,C-019,C-026,C-028,C-034,H-046,H-048,H-049,H-051,H-052,H-053,O-060,O-061,N-075,F-083,SdCH2,SssCH2,StCH,StsC,SdssC,SaasC,SaaaC,SdNH,SsssN,StN,SaaNH,SaaO,SdsssP,SdS,SssS,SddssS,SsBr,NssssC,NsNH2,NdsN,CATS2D_04_DD,CATS2D_05_DD,CATS2D_07_DD,CATS2D_02_DA,CATS2D_04_DA,CATS2D_07_DA,CATS2D_01_DN,CATS2D_02_DL,CATS2D_01_AA,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_05_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_09_AA,CATS2D_05_AN,CATS2D_01_AL,CATS2D_02_AL,CATS2D_03_AL,CATS2D_06_AL,CATS2D_03_PL,CATS2D_05_PL,CATS2D_06_PL,CATS2D_08_PL,CATS2D_03_NL,CATS2D_06_NL,CATS2D_09_NL,CATS2D_03_LL,CATS2D_08_LL,T(N..S),T(N..P),T(N..Cl),T(N..Br),T(N..I),T(O..F),T(O..Cl),T(O..Br),T(S..S),T(S..P),T(S..Cl),T(S..Br),T(P..F),T(P..Cl),T(P..Br),T(F..Cl),T(F..Br),T(F..I),T(Cl..Cl),T(Cl..Br),T(Cl..I),T(Br..Br),F02[C-P],F02[C-Si],F02[N-N],F02[N-S],F02[O-S],F03[C-Si],F03[C-X],F03[N-O],F03[O-F],F03[O-X],F03[Cl-Cl],F04[N-N],F04[N-O],F04[O-O],F04[O-S],F04[O-Cl],F05[N-N],F05[N-F],F05[O-S],F05[O-F],F05[O-Cl],F06[C-X],F06[N-F],F06[O-F],F06[O-Cl],F07[N-N],F07[N-O],F07[O-S],F07[O-F],F08[C-S],F08[C-Cl],F08[N-N],F08[O-F],F09[O-O],F09[O-F],F09[O-X],F10[N-N],F10[N-O],F10[O-O],MLOGP2,ALOGP2,BLTF96,Class,Label
6861,868.02,7.483,25,7,1,0,0,0,0,41.4,0.9,12.1,0,7,13,4,0,0,1,0,109.662,0,385.085,0,0,284.15,0.907,9912,3.111,325845,3.602,0.955,7.775,0.442,3.778,3.08,0.632,2.467,21.2796,1.5182,6.884,1.524,0.002,3.909,7.443,23.649,12.017,1.172,1.009,1.301,1.127,1.276,1.036,3.908,63.834,0,0,0,270.171,0,0,7.199,4.37,13.183,1.819,2.523,2,7,3,0,2,3,0,1,2,0,0,1,1,2,0,0,0,0,12,0,0,6,0,5,4,0,0,0,0,-0.973,0,0,-4.576,0.914,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,5,6,0,6,0,4,4,1,8,8,9,6,0,0,14,21,34,0,0,0,0,0,0,0,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,8,6.158,12.512,-3.5,Pharmaceuticals,7
5324,285.47,5.947,7,1,1,0,0,0,0,39.6,2.1,2.1,0,3,6,3,0,0,1,0,0,0,53.754,0,0,84.72,1.058,459,2.529,8982,1.257,1.33,3.409,0.852,3.15,2.435,0.73,3.033,17.4416,2.0329,3.545,0.325,0.013,3.821,6.313,12.021,5.091,1.006,0.706,1.614,0.936,1.344,0.374,3.668,35.301,0,0,0,92.043,0,0,7.128,3.843,0.273,-1,0.68,1,3,1,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,12,0,0,0,5,0,0,0,0,0,0,4.52,0,0,1.4,3.223,0,0,2.648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.263,18.908,-4.6,Pharmaceuticals,7
5878,372.6,5.914,7,1,0,0,0,0,0,38.1,0,4.8,0,3,6,2,0,0,2,0,0,0,0,0,0,0,1.111,1033,2.894,16357,1.561,1.738,3.683,0.709,2.746,3.231,0.885,2.575,18.6703,1.9829,4.64,0.554,0.008,3.878,7.424,15.742,7.082,1.3,1.144,1.443,1.028,2.001,0.525,3.744,44.126,0,0,0,100.103,0,0,7.21,3.824,10.114,-0.72,0.86,1,3,3,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,22,0,0,4,7,0,1,0,0,0,0,8.074,0,0,0.305,3.085,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,7,5,5,0,0,0,0,0,0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.526,34.693,-5.05,Pharmaceuticals,7
6041,232.33,8.297,12,0,2,1,0,0,1,42.9,7.1,3.6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1.083,256,2.561,1982,0.971,0.75,0.983,0.728,3.133,1.674,0.741,1.796,10.1797,2.2964,3.036,0.466,0.014,3.898,4.943,5.319,2.683,1.353,0.981,0.76,1.019,1.572,1.026,3.825,7.19,0.693,0,32.22,118.6,0,0,6.639,4.327,0,-1.934,1.151,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0.544,0,0,0,2.588,0,0,0,0,0,0,0,0,1.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4.403,7.189,-3.17,Pharmaceuticals,7
4834,338.48,6.637,5,4,0,0,0,0,0,43.1,0,5.9,0,4,10,3,1,1,2,0,0,0,0,59.815,0,0,1.018,741,2.759,25830,2.013,1.127,4.922,0.716,3.271,2.401,0.422,3.672,20.5644,1.7439,3.972,0.554,0.01,3.769,7.435,11.649,5.633,0.815,1.014,0.994,0.78,0.971,1.34,3.805,17.65,52.123,0,0,117.149,0,0,6.621,4.297,11.735,-0.644,1.277,1,6,5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,15,1,0,5,2,0,1,0,0,0,0,5.487,5.907,2.883,1.205,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,7,6,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.551,16.892,-4.85,Pharmaceuticals,7
4481,318.77,8.615,14,2,0,0,0,1,1,45.9,0,10.8,2.7,2,2,0,0,0,0,0,0,0,0,0,0,0,0.913,596,2.738,4164,2.73,1.322,1.284,0.742,3.331,1.879,0.689,1.552,11.8981,2.3509,3.831,0.787,0.01,3.913,7.477,5.754,3.517,1.013,1.233,0.679,0.885,0.83,1.001,3.855,17.65,0,39.149,0,153.768,0,0,6.955,4.099,11.499,-1,0.922,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,-1.224,1.846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,6,8,3,0,0,0,0,0,1,2,10,2,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,12.838,17.092,-4.44,Pharmaceuticals,7
6164,510.06,8.227,16,4,3,1,0,1,2,37.1,4.8,9.7,1.6,3,3,0,0,0,0,0,0,0,0,0,0,0,1.063,2148,3.396,20096,4.944,0.769,3.366,0.432,3.897,2.057,0.625,1.449,13.0434,1.7767,6.476,1.155,0.004,4.71,7.717,14.527,6.142,1.569,1.084,1.349,1.211,1.613,1.392,4.021,10.883,4.276,39.149,0,162.598,0,5.807,7.704,4.689,6.319,0.157,1.058,0,6,0,0,0,0,0,1,0,1,1,1,1,0,0,3,0,0,0,0,0,0,10,0,1,0,0,0,0,3.139,0,0,-1.12,1.919,0,0,0,0,0,0,0,0,0,-4.027,0,0,0,0,0,1,1,5,3,1,0,6,0,1,0,3,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,0,10,14,10,0,33,0,0,0,71,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,0,2,0,0,1,2,2,3.172,8.429,-2.9,Pharmaceuticals,7
4998,139.17,7.325,6,1,1,0,0,0,0,36.8,5.3,10.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.934,66,1.846,294,2.423,1.793,0.341,1.261,3.195,1.053,0.632,1.571,7.8557,2.5444,2.149,0.489,0.035,3.619,7.477,3.997,1.602,1.813,0,2.193,0.562,2.761,0,3.459,0,23.542,0,0,42.597,0,0,6.068,3.598,11.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0.747,0,0,-0.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0.695,-1.64,Pharmaceuticals,7
5661,241.64,10.068,8,2,1,0,0,1,1,41.7,4.2,16.7,4.2,2,3,1,0,0,1,0,0,0,0,0,0,0,0.854,222,2.108,2285,2.227,1.25,1.105,1.189,3.768,0.817,0.281,2.638,14.9471,2.8462,2.44,0.848,0.019,3.969,7.434,2.237,2.077,2.753,0.182,1.414,1.787,0.868,0.282,3.591,10.883,0,39.149,0,100.159,0,0,7.177,3.734,9.16,-1.861,1.674,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,-0.126,0,0,-0.847,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,2,0,0,0,3,4,2,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.553,1.831,-2.45,Pharmaceuticals,7
6969,359.23,9.979,18,1,4,0,0,2,2,47.2,11.1,2.8,5.6,4,7,2,1,0,1,0,0,47.902,0,0,77.415,0,0.898,708,2.404,18755,1.712,0.757,2.308,0.775,3.578,1.592,0.111,3.414,18.4372,2.1623,3.188,0.797,0.012,4.044,6.27,3.534,2.677,1.237,1.628,1.153,1.073,1.069,1.166,3.965,0,0,78.297,0,170.278,0,0,7.377,3.501,0,-0.688,0.765,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0.121,0,0,0.743,4.794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,10,2,0,0,49,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17.506,15.463,-4.95,Pharmaceuticals,7
3947,635.96,6.625,30,0,11,0,0,0,0,37.5,11.5,0,0,6,8,2,4,2,0,0,0,0,0,413.538,0,0,0.958,5648,3.147,139386,1.137,1.376,4.885,0.427,3.455,3.13,1.526,2.049,15.2185,1.5395,6.084,0.923,0.003,4.04,4.985,22.955,8.013,1.05,1.028,0.844,1.13,0.826,0.86,4.06,50.378,9.802,0,0,190.067,0,0,7.641,3.58,0.153,1.164,0.8,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,4,2,0,4,1,6,0,0,0,4,0,0,8.46,0,0,0,7.932,4.987,0,6.857,0,7.945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,2,4,0,0,0,0,0,4,0,0,5,9,16,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,5,0,0,18.142,27.759,-5.01,Pharmaceuticals,7
4367,123.12,8.794,7,1,1,0,0,0,0,42.9,7.1,14.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.813,50,1.585,239,2.608,1.187,0.265,1.764,2.95,0.857,0,1.884,8.4791,3.1788,1.561,0.489,0.061,3.678,7.478,1.995,1.153,0,0,2.059,0,0,0,3.211,0,0,0,0,41.143,0,0,6.651,3.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,-0.942,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.081,-1.49,Pharmaceuticals,7
6280,288.47,5.887,2,2,0,0,0,0,0,38.8,0,4.1,0,4,10,3,1,1,2,0,0,0,0,46.808,0,0,1.107,428,2.506,16523,1.456,0.665,5.095,0.828,2.608,3.007,0.521,4.448,21.3509,1.7037,3.543,0.401,0.014,3.727,7.425,12.508,5.751,0.97,0.971,0.997,1.025,0.982,1.852,3.778,17.65,0,0,0,55.722,0,0,6.335,4.096,10.114,-1.152,0.68,2,9,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,2,4,0,0,0,0,0,0,8.387,0,0,2.056,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.659,10.229,-4.53,Pharmaceuticals,7
5730,239.08,11.954,8,2,2,0,0,0,1,45,10,5,5,2,3,1,0,0,1,0,0,0,0,0,0,0,0.99,114,1.884,1402,1.854,0.773,1.158,1.314,3.609,0.713,0.238,3.116,14.5403,2.8326,2.048,0.512,0.033,6.88,7.431,0.213,1.519,0.862,10.789,0.893,0.616,0.053,0.849,3.899,8.825,0,45.954,45.954,99.238,0,0,7.061,3.664,5.001,0,0.906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.451,2.317,0,0,0,0,0,0,0,0,0,0,3.305,0,0,1,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.759,4.203,-3.91,Pharmaceuticals,7
4795,283.46,6.162,7,0,3,0,0,0,0,39.1,6.5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1.076,510,2.72,5614,1.437,0.627,2.843,0.651,2.67,2.854,1.13,1.883,10.8255,1.6939,4.071,0.346,0.01,3.614,6.816,11.242,4.452,0.898,0.758,1.075,0.849,1.128,0.581,3.792,0,0,0,0,90.37,0,0,6.606,4.394,7.257,-1,0.916,0,5,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,4,4,0,0,0,0,0,11.178,0,2.671,0,1.375,0,0,4.964,9.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.956,7.463,-3.46,Pharmaceuticals,7
4594,352.26,10.675,14,2,3,1,0,2,3,45.5,9.1,3,6.1,3,4,1,0,0,1,0,0,0,0,0,0,0,1.045,556,2.517,8433,1.867,0.891,2.079,0.831,3.836,1.208,0.531,2.591,15.545,2.4521,3.156,0.766,0.014,4.08,7.428,2.253,2.472,1.614,0.555,1.149,1.479,1.059,1.067,3.987,15.587,3.021,78.297,32.22,197.34,0,0,7.241,4.33,2.143,-1.049,1.2,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0.236,3.353,0,0,1.492,0,0,0,0,0,1.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,7,6,3,0,0,0,0,0,0,0,8,0,8,0,38,0,0,0,10,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,17.4,16.72,-4.94,Pharmaceuticals,7
6735,233.73,7.54,2,2,3,0,0,1,1,29,9.7,6.5,3.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1.158,255,2.257,787,2.099,2.154,1.336,1.274,2.689,2.265,0.839,1.415,10.6133,2.7812,3.131,0.75,0.015,3.596,7.532,6.897,2.703,1.094,1.549,1.758,1,1.154,0.31,3.733,0,23.437,0,0,61.052,0,0,5.232,3.707,6.531,-2,0.247,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,5.702,0,0,-0.433,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,2,1,1,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,2,2,0,0,14,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.888,5.728,-2.56,Pharmaceuticals,7
3812,326.52,6.047,3,2,0,0,0,0,0,40.7,0,3.7,0,4,10,3,1,1,2,0,0,0,0,57.062,0,0,1.064,660,2.736,23635,2.146,0.961,5.363,0.746,3.03,2.725,0.523,3.928,21.2123,1.7014,3.986,0.401,0.011,3.764,6.292,13.538,6.123,0.908,1.086,0.69,0.772,1.227,1.357,3.8,28.533,52.123,0,0,107.718,0,0,6.667,4.219,0,-0.706,1.128,1,7,5,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,20,1,0,0,4,0,0,0,0,0,0,7.374,5.769,2.778,4.469,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.219,21.95,-5.02,Pharmaceuticals,7
4291,570.15,8.03,21,3,1,1,0,1,2,42.3,1.4,8.5,1.4,3,3,0,0,0,0,0,0,0,0,0,0,0,0.997,3257,3.343,30678,2.333,1.776,3.586,0.467,3.488,2.662,0.736,1.403,14.383,1.9638,6.652,1.064,0.003,4.041,7.438,13.652,7.197,1.16,1.102,1.14,0.969,0.906,1.382,3.897,26.476,0,39.149,32.22,267.709,0,0,6.906,4.556,12.312,0.714,2.443,0,0,0,0,0,2,0,0,0,1,1,0,3,1,0,4,0,0,2,0,0,9,2,0,3,0,0,0,0,1.007,0,0,-1.329,5.255,0,0,0,0,0,0,0,0,1.565,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,1,2,2,2,0,0,0,8,5,9,0,0,0,0,0,0,0,12,18,8,0,6,0,0,0,48,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,24.074,31.91,-5.56,Pharmaceuticals,7
6699,225.74,7.282,7,1,1,0,0,1,1,38.7,3.2,3.2,3.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1,224,2.257,854,1.584,1.831,0.89,1.306,3.131,1.824,0.525,1.487,11.1553,3.012,2.915,0.466,0.023,3.768,7.426,6.731,3.007,1.301,0.977,1.04,1.061,1.227,0.346,3.762,26.476,23.542,0,39.149,111.164,0,0,6.951,3.73,0,-2,0.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,3,0,0,0,0,0,0,0.289,0,0,0.082,3.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,9,2,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7.217,9.243,-3.67,Pharmaceuticals,7
5478,179.24,6.894,6,0,1,0,0,0,0,38.5,3.8,7.7,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0.932,114,1.884,1402,1.805,0.773,1.231,1.314,3.258,1.443,0.337,3.116,14.5403,2.5504,2.192,0.489,0.031,3.759,6.314,6.075,2.458,0.388,2.677,1.365,0.443,0.274,5.396,3.431,8.396,0,0,0,47.408,0,0,6.957,3.397,0.273,0,0.765,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.475,0,0,0,2.18,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.773,-1.99,Pharmaceuticals,7
6478,387.56,6.682,19,1,1,0,0,0,0,44.8,1.7,3.4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.969,1615,2.893,8194,1.397,1.373,2.332,0.645,2.95,2.908,0.888,1.561,12.0977,2.1065,4.523,0.489,0.007,3.84,6.266,12.997,5.783,1.076,1.01,0.802,1.128,1.406,1.339,3.788,16.793,0,0,0,179.864,0,0,7.188,3.271,0.054,-0.121,0.8,0,0,0,0,2,0,0,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2.237,0,0,2.284,4.252,0,0,2.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.052,25.949,-5.1,Pharmaceuticals,7
5934,311.41,7.077,8,2,1,0,0,0,0,43.2,2.3,6.8,0,5,24,7,1,3,3,0,0,0,37.931,124.044,156.526,60.21,0.915,569,2.108,45235,1.394,0.886,4.26,0.865,3.363,2.096,0.461,5.313,23.9101,1.9594,3.028,0.63,0.012,3.981,4.89,9.935,4.542,1.243,1.185,0.937,1.102,1.264,1.209,3.67,30.162,0,0,0,100.529,0,0,7.424,4.244,0.854,-0.558,1.101,1,4,0,3,1,0,0,0,1,2,0,3,1,0,1,2,0,0,0,0,0,0,4,0,2,0,0,0,0,3.183,0,0,2.403,4.503,0,0,2.477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,7,12,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.36,3.7,-3.36,Pharmaceuticals,7
