No.,MW,AMW,nBM,H%,C%,N%,O%,X%,nCsp3,nCIR,TRS,Rbrid,D/Dtr03,D/Dtr04,D/Dtr05,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr10,D/Dtr11,D/Dtr12,Wap,S3K,SRW09,X2v,X5v,EE_Dt,J_D/Dt,EE_Dz(v),ChiA_Dz(p),ATSC1m,ATSC1s,P_VSA_LogP_1,P_VSA_LogP_2,P_VSA_LogP_3,P_VSA_LogP_4,P_VSA_LogP_5,P_VSA_LogP_6,P_VSA_LogP_8,P_VSA_MR_7,P_VSA_MR_8,P_VSA_m_4,P_VSA_m_5,P_VSA_v_3,P_VSA_e_3,P_VSA_e_6,P_VSA_s_3,SpMax_EA(ed),SM13_EA(bo),SM07_EA(dm),H-052,SssCH2,SsssCH,SaaN,SsOH,SssO,CATS2D_02_AL,CATS2D_03_AL,CATS2D_06_AL,CATS2D_01_LL,CATS2D_09_LL,T(N..S),T(N..P),T(N..F),T(N..Cl),T(N..Br),T(N..I),T(O..P),T(O..Cl),T(O..Br),T(S..F),T(F..Cl),T(Cl..Cl),F03[C-N],MLOGP2,ALOGP2,Class,Label
3718,420.5,7.645,20,43.6,43.6,3.6,9.1,0,5,3,17,0,0,0,101.422,0,0,0,0,0,0,15491,5.691,6.804,7.043,1.939,306.046,12.7223,218.713,0.004,10.417,9.018,28.105,22.651,94.762,92.464,40.757,5.513,0,0,0,0,0,166.908,19.91,0,44.041,10.71,19.001,6.426,0,-0.254,0,0,0,10.354,7,8,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5.682,18.718,Pharmaceuticals,7
3719,378.45,8.052,18,40.4,42.6,12.8,2.1,2.1,4,7,29,2,0,0,51.601,0,0,97.532,115.237,0,0,45351,2.92,6.843,6.929,2.577,340.281,14.8797,136.055,0.007,8.595,12.076,0,59.331,74.868,51.72,43.06,17.104,0,19.542,0,0,0,100.364,105.614,14.96,43.506,11.831,19.954,0.188,0,3.758,0,4.518,0,0,5,3,6,3,4,0,0,43,0,0,0,0,0,0,0,0,0,18,3.149,1.552,Pharmaceuticals,7
3720,179.24,6.894,7,50,38.5,3.8,7.7,0,3,1,6,0,0,0,0,0,0,0,0,0,0,652,3.362,0,2.586,0.569,62.771,10.0107,43.33,0.023,5.801,6.238,17.65,4.592,37.905,0,78.469,0,0,0,0,0,0,68.148,16.786,0,12.593,7.513,17.016,3.676,3,0.654,0,0,8.897,5.255,6,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4.353,3.939,Pharmaceuticals,7
3721,240.34,6.496,6,54.1,32.4,5.4,8.1,0,8,1,5,0,0,0,52.25,0,0,0,0,0,0,1171,3.464,6.862,4.437,0.945,86.015,12.3559,64.105,0.016,8.922,9.765,35.301,9.661,42.683,51.45,30.542,2.757,0,16.786,0,0,0,59.995,33.571,0,24.694,12.467,18.671,0,9,1.948,0,4.195,9.989,4.923,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1.705,4.013,Pharmaceuticals,7
3722,660.06,12.223,6,33.3,11.1,0,44.4,0,6,1,6,0,0,0,0,0,0,0,0,0,0,7728,13.563,0,13.515,5.307,259.821,25.145,217.775,0.005,15.438,255.834,0,0,445.582,181.969,0,0,0,18.86,0,18.86,0,18.86,0,0,0,12.472,18.955,0,0,0,-18.857,0,109.648,24.468,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,2.38,62.821,Pharmaceuticals,7
3723,359.29,9.711,13,32.4,37.8,8.1,13.5,8.1,5,4,17,1,0,0,63.643,0,0,112.341,0,0,0,12437,4.692,6.843,5.227,1.538,234.472,12.5172,160.274,0.005,3.863,51.604,5.67,11.29,46.952,27.785,81.594,14.099,60.564,22.456,0,0,0,83.203,24.355,44.88,26.433,10.195,18.76,9.797,0,0.64,-0.368,3.722,0,14.722,3,4,4,4,0,0,0,114,0,0,0,0,0,0,0,0,0,4,7.879,18.505,Pharmaceuticals,7
3724,307.48,6.029,7,56.9,35.3,2,5.9,0,10,1,6,0,0,0,0,0,0,0,0,0,0,3002,10.233,0,5.669,1.009,161.757,13.6427,152.747,0.006,12.719,9.173,35.301,27.417,65.392,22,19.429,11.771,0,9.476,0,0,0,118.528,18.011,0,24.312,7.39,16.744,0,12,2.647,0.735,0,0,16.508,6,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,5.257,6.137,Pharmaceuticals,7
3725,244.12,10.172,6,45.8,41.7,4.2,0,8.3,4,2,10,0,0,29.692,0,0,0,0,0,0,0,998,2.092,0,4.38,1.183,70.166,9.096,35.93,0.03,2.745,3.402,0,6.746,46.439,0,15.362,14.96,45.954,0,45.954,0,45.954,96.49,63.965,14.96,22.108,8.917,17.622,0,0,2.885,0.615,0,0,0,0,0,0,4,0,0,0,6,0,7,0,0,0,0,0,0,0,1,10.639,6.534,Pharmaceuticals,7
3726,286.83,7.355,12,48.7,43.6,5.1,0,2.6,5,3,18,0,0,0,0,0,0,0,0,0,0,3534,3.23,0,5.587,2.213,143.16,10.9778,74.541,0.014,8.363,5.668,0,8.423,103.297,0,12.996,0,39.149,39.149,0,39.149,0,142.729,21.135,0,18.295,11.161,17.535,1.855,0,4.248,0.315,0,0,0,2,4,1,10,1,0,0,0,15,0,0,0,0,0,0,0,0,4,11.397,12.972,Pharmaceuticals,7
3727,246.22,8.794,3,39.3,32.1,7.1,17.9,3.6,5,2,11,0,0,0,45.292,0,0,0,0,0,0,2194,2.133,7.002,3.7,1.01,105.144,11.6529,69.443,0.013,4.651,47.773,0,32.362,94.843,65.994,0,42.778,0,9.476,0,0,0,29.683,21.135,14.96,8.98,11.153,16.245,3.662,0,-0.559,-5.806,0,18.223,5.008,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0.462,2.281,Pharmaceuticals,7
3728,330.31,8.692,9,36.8,44.7,0,18.4,0,7,15,28,4,0,0,56.787,0,46.047,45.815,102.912,0,65.951,40529,1.882,7.535,6.076,2.668,392.177,23.8629,90.79,0.011,5.712,14.309,10.883,14.254,9.836,75.672,72.472,11.771,0,0,0,0,0,77.828,0,0,57.109,12.711,19.566,0,4,2.075,-0.341,0,0,27.434,14,8,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,2.688,Pharmaceuticals,7
3729,243.33,6.952,10,48.6,42.9,2.9,5.7,0,7,7,20,2,25.777,0,22.75,0,0,94.15,0,0,0,7878,2.022,7.769,5.234,2.122,189.995,15.0409,64.354,0.015,8.049,3.753,0,19.323,28.429,11,38.787,4.901,0,0,0,0,0,63.654,16.786,0,35.226,11.742,20.031,0,0,6.469,0.315,0,0,11.126,2,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.914,10.283,Pharmaceuticals,7
3731,345.48,6.644,6,51.9,38.5,1.9,7.7,0,14,11,29,4,0,0,40.437,0,49.749,0,191.992,0,79.047,34111,2.018,6.581,8.264,5.064,334.5,20.5483,103.424,0.01,12.867,9.212,19.279,23.963,71.112,22,25.739,0,0,0,0,0,0,83.286,3.124,0,35.578,18.035,18.959,0.188,6,6.341,0.154,0,11.992,17.675,8,9,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.282,1.657,Pharmaceuticals,7
3732,366.46,7.967,21,39.1,47.8,13,0,0,2,3,18,0,0,0,0,0,0,0,0,0,0,15032,4.887,0,6.197,1.74,267.31,12.9456,161.523,0.006,7.664,11.211,17.65,0,85.286,78.546,125.443,4.227,0,52.524,0,0,0,167.67,131.711,0,22.483,9.911,18.735,0,0,0,0,8.749,0,0,4,3,7,12,12,0,0,0,0,0,0,0,0,0,0,0,0,18,11.956,29.264,Pharmaceuticals,7
3733,227.24,8.74,17,34.6,46.2,11.5,7.7,0,1,6,17,2,0,0,22.053,0,0,89.491,0,0,0,5265,1.448,7.05,3.953,1.376,170.382,17.0523,47.028,0.022,3.702,2.408,14.495,0,47.381,18.501,25.117,4.472,50.747,22.456,0,0,0,70.725,39.241,0,14.519,11.21,20.561,6.556,0,0,0,4.057,0,0,3,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9.891,9.934,Pharmaceuticals,7
3734,187.27,6.242,2,56.7,30,3.3,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,324,9.185,0,2.981,0.57,51.874,12,55.207,0.018,7.18,9.846,8.825,32.789,0,98.588,0,0,0,0,0,0,0,29.218,18.011,0,20.393,6.181,14.001,6.173,0,4.319,0,0,8.257,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.065,2.356,Pharmaceuticals,7
3735,311.2,9.43,10,45.5,39.4,6.1,6.1,3,6,4,17,1,0,0,32.602,0,0,61.025,0,0,0,5248,2.268,6.843,5.721,2.169,153.875,13.5512,61.716,0.017,4.996,7.459,10.883,6.746,46.439,19.597,31.307,4.836,45.954,19.597,45.954,0,45.954,107.421,83.561,0,22.155,11.184,19.615,0,2,3.066,0.808,4.256,0,5.191,6,6,1,3,0,0,0,0,0,7,0,0,0,13,0,0,0,5,3.442,5.56,Pharmaceuticals,7
3736,324.88,7.384,13,47.7,45.5,4.5,0,2.3,7,7,25,2,0,0,0,45.754,0,0,0,148.847,0,17233,2.818,5.38,7.052,3.231,289.197,18.7096,83.102,0.013,9.224,6.173,8.396,11.815,56.857,28.557,31.171,0,39.149,65.41,0,39.149,0,144.265,19.91,0,30.815,11.882,18.591,2.746,2,5.335,0.287,4.789,0,0,5,5,3,13,0,0,0,0,16,0,0,0,0,0,0,0,0,5,15.832,20.061,Pharmaceuticals,7
3737,282.35,8.556,13,42.4,36.4,6.1,12.1,0,3,3,11,1,0,0,42.456,0,0,75.626,0,0,0,3510,3.276,6.823,6.154,1.8,141.77,13.5905,66.406,0.018,8.485,25.509,8.396,3.434,59.689,113.051,25.73,13.915,0,5.807,0,5.807,0,67.112,33.191,0,15.432,10.966,20.233,6.05,0,-0.223,0,0,8.819,0,1,3,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0.102,0.766,Pharmaceuticals,7
3738,330.43,7.183,13,47.8,37,8.7,6.5,0,6,2,11,0,0,0,72.097,0,0,0,0,0,0,5271,4.037,7.018,5.291,1.529,186.606,14.2197,114.075,0.009,9.937,10.52,26.047,60.569,37.905,76.362,26.719,2.757,0,16.663,0,0,0,99.722,69.348,0,35.77,11.422,19.247,0,3,1.905,0,4.297,0,5.483,5,5,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,8,2.323,5.273,Pharmaceuticals,7
3739,477.62,8.095,17,42.4,45.8,5.1,1.7,3.4,7,6,29,1,0,0,96.756,0,0,167.074,0,0,0,38722,4.863,6.605,9.493,3.758,381.461,12.188,217.524,0.005,10.856,8.053,8.825,33.934,75.81,32.606,54.08,54.156,0,2.757,32.22,32.22,0,189.989,23.034,29.92,88.465,11.165,18.94,7.867,9,4.932,0,0,0,0,9,5,4,14,11,11,0,74,0,0,0,0,0,0,32,0,0,8,27.52,25.474,Pharmaceuticals,7
3740,312.46,6.249,3,56,32,4,8,0,12,1,6,0,0,0,0,0,0,0,0,0,0,2443,5.584,0,5.54,1.676,137.129,15.6973,111.767,0.009,12.334,11.397,35.301,63.104,9.476,73.186,14.185,0,0,9.476,0,0,0,72.055,50.908,0,27.278,10.094,16.555,4.409,9,2.41,-1.05,0,0,11.071,7,7,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.811,1.093,Pharmaceuticals,7
3741,232.36,6.28,10,54.1,37.8,5.4,2.7,0,6,3,11,1,0,0,33.646,0,0,63.568,0,0,0,2498,2.27,7.195,4.55,1.54,126.689,13.9204,60.155,0.018,9.059,8.667,26.047,4.211,98.599,0,7.658,4.901,0,0,0,0,0,78.823,19.91,0,14.871,11.74,20.121,0,0,1.256,-0.353,0,9.912,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.409,4.216,Pharmaceuticals,7
3742,609.81,7.009,16,49.4,35.6,8,6.9,0,17,6,34,2,0,0,165.98,0,0,155.514,0,0,0,76186,8.077,7.413,12.282,3.566,198.409634,25.7438,324.805,0.003,19.461,18.578,44.126,104.993,46.952,179.097,22.544,13.915,0,0,0,0,0,139.024,109.964,0,47.946,11.025,19.543,6.369,11,1.017,-5.507,0,0,0,2,6,9,11,16,0,0,0,0,0,0,0,0,0,0,0,0,13,0.143,1.905,Pharmaceuticals,7
3743,235.36,6.194,7,55.3,36.8,2.6,5.3,0,7,1,6,0,0,0,0,0,0,0,0,0,0,972,3.653,0,3.786,1.102,83.12,11.5536,65.07,0.015,9.101,5.919,26.476,8.804,47.381,32.336,17.31,0,0,0,0,0,0,93.038,3.124,0,19.181,10.949,16.821,6.456,9,2.077,-0.286,0,0,5.162,4,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.066,8.405,Pharmaceuticals,7
3744,186.28,6.009,2,58.1,32.3,0,9.7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,252,4.183,0,5.177,0.278,39.844,12,43.728,0.02,7.404,5.224,52.951,0,0,64.673,11,0,0,0,0,0,0,67.334,0,0,14.383,11.548,17.049,6.929,0,0,0,0,0,4.701,4,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,8.397,Pharmaceuticals,7
3745,426.45,8.362,15,39.2,45.1,3.9,7.8,3.9,7,7,26,2,42.157,0,67.88,0,0,114.368,127.846,0,0,37248,3.519,7.745,8.049,3.005,359.932,15.2879,152.303,0.007,8.365,27.96,8.825,16.222,65.392,110.788,71.158,11.771,10.173,0,0,0,0,115.758,21.135,29.92,40.332,12.398,19.514,6.711,7,2.229,-2.934,0,9.44,4.971,8,6,9,11,4,0,0,28,0,0,0,0,0,0,0,0,0,6,6.84,13.058,Pharmaceuticals,7
3746,150.19,7.152,7,47.6,42.9,0,9.5,0,2,1,6,0,0,0,0,0,0,0,0,0,0,399,1.466,0,2.572,0.443,48.874,10.2078,22.386,0.049,4.307,6.864,17.65,0,28.429,68.738,9.557,0,0,0,0,0,0,56.546,0,0,10.467,10.405,18.3,0,0,0,0,0,8.746,0,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.526,5.793,Pharmaceuticals,7
3747,408.92,7.715,10,47.2,37.7,3.8,9.4,1.9,8,2,12,0,0,0,0,0,0,0,0,0,0,6922,5.157,0,6.471,2.365,222.317,16.5016,138.459,0.008,10.805,13.644,28.533,48.78,55.916,81.186,35.057,0,39.149,44.662,0,39.149,0,154.423,50.908,0,48.836,12.641,18.743,2.248,6,0.964,-0.752,0,0,15.784,5,5,15,7,1,0,0,0,16,0,0,0,31,0,0,0,0,3,2.691,2.485,Pharmaceuticals,7
3748,162.21,7.373,7,45.5,40.9,9.1,4.5,0,2,2,11,0,0,0,28.853,0,0,0,0,0,0,917,1.548,6.555,2.696,0.71,65.815,9.6406,32.842,0.029,4.609,6,0,35.003,47.381,0,30.971,4.386,0,0,0,0,0,57.058,49.683,0,9.677,9.173,16.569,3.361,0,0.635,0.02,0,0,5.275,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.59,2.164,Pharmaceuticals,7
3749,219.66,11.561,7,31.6,36.8,5.3,15.8,5.3,1,1,5,0,0,0,38.907,0,0,0,0,0,0,562,3.321,6.555,3.895,0.888,57.817,9.3072,42.075,0.025,0.901,23.899,0,20.116,18.952,98.588,1.673,40.507,0,0,70.426,70.426,0,100.131,18.011,0,42.03,8.755,17.507,5.987,0,-0.381,0,0,8.277,0,0,2,2,1,0,3,0,0,5,0,0,0,21,0,0,0,0,1,0.451,1.254,Pharmaceuticals,7
3750,366.44,8.328,14,43.2,40.9,0,11.4,2.3,6,4,18,1,0,0,0,0,0,0,120.307,0,0,9838,4.253,0,7.681,2.709,236.305,12.9973,133.97,0.007,10.893,28.61,8.825,9.661,116.767,52.858,33.286,14.96,0,7.75,0,7.75,0,114.857,0,14.96,31.948,12.407,20.208,0,2,0.586,-1.718,0,10.22,10.604,3,9,7,9,7,0,0,0,0,0,0,0,0,0,10,0,0,0,7.065,12.778,Pharmaceuticals,7
3751,317.4,7.381,8,46.5,39.5,7,4.7,2.3,8,8,24,3,0,0,0,0,0,0,210.911,0,88.006,18590,2.338,0,6.47,2.674,265.366,17.6893,99.053,0.01,9.137,5.416,17.222,22.063,18.952,30.278,43.436,26.731,0,9.476,0,0,0,86.434,9.373,14.96,41.212,12.44,19.254,0.482,3,3.753,0.122,0,0,5.9,5,5,4,1,0,0,0,14,0,0,0,0,0,0,0,0,0,5,2.934,4.291,Pharmaceuticals,7
3752,266.74,8.083,6,48.5,36.4,3,0,12.1,6,1,6,0,0,0,0,0,0,0,0,0,0,1258,4.212,0,4.075,0.958,93.717,12.3504,69.219,0.015,7.641,18.769,17.76914724,18.86790974,65.89339604,67.136505,25.11558895,9.299079817,10.02392171,19.91250739,9.895755111,44.36,0,118.686,18.011,32.886,11.011,12.358,17.658,9.388,8,1.51,0.227,0,0,0,0,0,0,7,0,0,0,21,8,0,0,0,0,0,0,6,0,1,16.403,12.98464698,Pharmaceuticals,7
3753,352.84,8.019,12,45.5,40.9,2.3,6.8,4.5,6,3,18,0,0,0,0,0,0,0,0,0,0,9773,4.334,0,6.087,2.231,220.55,12.5849,125.231,0.007,9.958,18.556,17.76914724,18.86790974,65.89339604,67.136505,25.11558895,9.299079817,10.02392171,19.91250739,9.895755111,44.36,0,139.582,18.011,2.966,28.888,10.186,18.029,0,2,3.344,0.655,0,18.905,5.815,3,2,2,8,2,0,0,8,9,0,0,0,36,0,0,0,0,2,8.312,12.98464698,Pharmaceuticals,7
3754,295.98,14.094,7,33.3,38.1,14.3,0,14.3,1,3,12,1,0,0,0,0,0,0,49.926,0,0,1685,1.972,0,4.613,1.57,104.076,14.5679,37.365,0.03,11.356,7.377,17.76914724,18.86790974,65.89339604,67.136505,25.11558895,9.299079817,10.02392171,19.91250739,9.895755111,65.804,47.018,148.722,114.711,0,16.948,10.522,18.553,1.569,0,0.527,0,0,0,0,1,0,1,2,0,0,0,0,31,20,0,0,0,0,0,0,3,7,7.849,12.98464698,Pharmaceuticals,7
3755,633,8.792,23,41.7,44.4,4.2,2.8,6.9,11,15,40,4,54.079,0,0,111.41,131.681,0,202.326,346.241,386.784,285673,5.561,8.555,13.136,5.87,693.908,15.3409,338.642,0.003,20.562,16.916,17.76914724,18.86790974,65.89339604,67.136505,25.11558895,9.299079817,10.02392171,19.91250739,9.895755111,99.253,0,271.139,23.034,29.92,37.824,16.041,19.87,1.887,0,4.286,-1.773,4.414,0,12.132,8,9,10,21,6,0,0,64,66,0,0,0,20,0,0,84,2,8,17.634,12.98464698,Pharmaceuticals,7
3756,130.09,10.841,6,25,33.3,16.7,16.7,8.3,0,1,6,0,0,0,0,0,0,0,0,0,0,243,1.192,0,1.342,0.184,36.247,8.998,19.069,0.047,1.054,31.777,0,0,0,130.709,18.168,14.96,0,33.571,0,0,0,18.168,33.571,14.96,9.121,8.193,17.52,0,0,0,0,5.947,16.803,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0.334,0.612,Pharmaceuticals,7
3757,445.02,7.417,0,60,20,0,10,0,12,1,12,0,0,0,0,0,0,0,0,0,131.603,3624,9.781,0,30.708,16.256,209.456,24.7115,66.164,0.017,30.005,31.919,17.76914724,18.86790974,65.89339604,67.136505,25.11558895,9.299079817,10.02392171,19.91250739,9.895755111,15.96364885,3.129470516,104.3282589,26.42963314,3.005480922,28.89713982,12.865,17.229,0,0,0,0,0,0,38.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018,88.657,Pharmaceuticals,7
3758,285.37,7.134,9,47.5,42.5,2.5,7.5,0,6,4,17,1,0,0,53.192,0,0,92.166,0,0,0,6450,3.672,6.581,5.217,1.672,191.266,11.2909,100.94,0.01,8.601,4.284,0,21.59,66.334,29.85,35.672,23.542,0,37.905,0,0,0,103.176,3.124,0,36.842,9.255,17.886,1.001,4,5.521,0,0,0,10.595,6,7,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.629,8.208,Pharmaceuticals,7
3759,279.8,7.562,8,48.6,37.8,8.1,2.7,2.7,5,2,11,0,0,0,53.937,0,0,0,0,0,0,2709,2.719,7.182,4.945,1.398,121.292,11.9173,80.444,0.012,7.838,5.791,26.047,5.851,65.392,35.363,5.759,0,0,44.662,0,39.149,0,128.401,24.014,0,15.824,11.966,18.057,0,6,0.457,0.055,0,0,0,3,5,4,4,3,0,0,0,15,0,0,0,6,0,0,0,0,6,8.058,3.598,Pharmaceuticals,7
3760,174.18,7.917,1,45.5,27.3,9.1,18.2,0,5,3,10,1,0,0,43.471,0,36.002,0,0,0,0,1019,1.174,7.6,2.788,0.74,71.561,11.9673,38.055,0.023,4.893,27.984,0,32.897,85.367,11,27.785,16.157,0,0,0,0,0,4.386,49.683,0,4.386,10.84,15.9,3.314,0,-0.243,-2.582,0,18.175,10.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.008,1.554,Pharmaceuticals,7
3761,353.46,8.033,14,45.5,36.4,6.8,6.8,2.3,6,2,12,0,0,0,0,0,0,0,0,0,0,4819,3.98,0,7.8,1.737,169.931,14.0801,98.422,0.011,11.317,21.983,33.237,0,86.396,77.884,22.524,16.859,0,39.378,0,5.807,0,99.854,35.09,14.96,22.905,11.916,20.029,0,0,-0.302,-0.055,8.621,9.767,0,4,4,10,6,0,6,0,22,0,0,0,0,0,0,9,0,0,12,4.941,10.688,Pharmaceuticals,7
3762,184.63,8.792,7,42.9,42.9,0,9.5,4.8,2,1,6,0,0,0,0,0,0,0,0,0,0,482,2.316,0,3.005,0.645,53.589,9.859,28.776,0.038,3.34,10.685,8.825,0,80.588,30.278,6.686,0,39.149,39.149,0,39.149,0,97.698,0,0,11.82,9.264,17.122,6.058,0,0,-1.052,0,9.314,0,1,1,2,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3.393,2.477,Pharmaceuticals,7
3763,84.1,8.41,2,40,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4.569,0,0.637,0,11.059,5,10.801,0.09,1.848,11.997,0,65.794,0,16.173,47.845,1.899,0,0,0,0,0,18.072,113.639,0,1.899,5.118,14.145,1.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.845,0.832,Pharmaceuticals,7
3764,428.54,7.652,24,42.9,42.9,10.7,3.6,0,5,4,22,0,0,0,182.735,0,0,0,0,0,0,30183,4.419,7.434,7.625,2.624,327.985,12.9686,174.828,0.006,10.809,14.815,17.65,22.942,75.81,137.718,39.452,2.757,0,66.652,0,0,0,143.409,85.092,0,34.182,11.789,19.644,0,0,1.991,0,16.409,9.847,0,6,12,13,17,7,0,0,0,0,0,0,0,0,0,0,0,0,15,21.923,27.047,Pharmaceuticals,7
3765,416.51,8.33,19,42,42,4,8,2,6,7,23,2,0,0,51.643,0,0,195.913,0,0,0,27928,4.027,7.235,8.967,4.075,351.025,15.9563,154.067,0.007,11.505,27.598,0,12.244,98.022,113.051,18.329,19.861,0,5.807,0,5.807,0,116.102,18.304,14.96,34.485,12.512,20.84,5.889,4,2.205,-0.281,0,9.07,0,6,8,6,9,6,6,0,17,0,0,0,0,0,0,5,0,0,9,6.505,13.536,Pharmaceuticals,7
3766,295.84,7.044,10,52.4,38.1,2.4,4.8,2.4,8,3,11,1,0,0,41.957,0,0,82.608,0,0,0,3725,3.835,6.862,6.225,1.529,151.015,13.6204,85.42,0.012,10.387,12.222,35.301,4.64,55.916,9.365,15.266,50.204,0,0,39.919,39.919,0,133.808,18.011,0,20.684,10.54,19.63,0,9,1.547,-0.298,0,0,5.051,3,4,6,7,9,0,0,0,4,0,0,0,4,0,0,0,0,1,6.734,16.954,Pharmaceuticals,7
3767,368.41,7.839,16,42.6,44.7,0,12.8,0,3,2,12,0,0,0,0,0,0,0,0,0,0,7110,6.097,0,5.639,1.459,235.294,13.2627,153.079,0.007,8.628,16.135,21.766,2.535,94.762,145.923,38.858,0,0,37.905,0,0,0,146.188,0,0,29.659,8.759,18.446,0,0,-0.266,0,0,19.085,9.996,6,6,4,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044,10.392,Pharmaceuticals,7
3768,376.51,6.723,4,51.8,39.3,0,7.1,1.8,16,10,23,3,0,0,39.212,0,0,65.088,146.157,0,0,30139,2.473,7.235,9.71,5.628,379.545,22.5987,117.775,0.009,13.043,21.171,26.476,9.783,113.795,60.557,3.186,14.96,0,28.429,0,0,0,78.14,0,14.96,21.056,15.498,18.314,5.617,5,1.09,-2.145,0,20.647,0,3,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.981,4.077,Pharmaceuticals,7
3769,374.63,5.764,2,58.5,35.4,3.1,3.1,0,21,10,23,3,0,0,40.806,0,0,67.296,153.825,0,0,31401,3.117,7.066,11.494,5.946,380.602,20.57,138.243,0.008,16.762,9.475,44.126,56.298,0,59.699,0,0,0,0,0,0,0,73.812,36.022,0,29.686,15.064,17.688,5.096,11,8.706,2.638,0,0,0,2,3,4,17,6,0,0,0,0,0,0,0,0,0,0,0,0,6,14.05,10.223,Pharmaceuticals,7
3770,537.7,7.793,22,44.9,39.1,7.2,7.2,0,8,5,24,1,0,0,0,0,0,0,205.508,0,0,43403,6.984,0,11.243,4,415.832,13.6738,273.556,0.004,16.727,34.225,8.825,45.183,100.57,117.707,98.504,0,0,5.807,0,5.807,0,146.764,100.884,0,37.369,12.949,20.299,6.559,0,1.947,0.001,0,9.24,6.078,10,6,12,13,10,40,0,0,0,0,0,0,0,0,0,0,0,12,5.758,7.219,Pharmaceuticals,7
3771,203.27,7.26,11,46.4,39.3,10.7,3.6,0,2,3,11,1,0,0,29.04,0,0,54.397,0,0,0,1836,1.97,6.823,3.572,1.058,104.742,12.4984,43.699,0.025,6.007,11.75,0,68.329,46.952,29.85,22.544,13.915,0,0,0,0,0,62.094,82.58,0,15.142,10.31,19.477,4.483,2,0.472,-0.621,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.294,0.418,Pharmaceuticals,7
3772,416.71,5.631,2,59.5,36.5,0,4.1,0,24,10,23,3,0,0,47.532,0,0,78.992,182.815,0,0,41390,3.762,7.066,12.049,6.557,438.818,20.5584,168.909,0.007,19.086,10.991,35.301,25.345,94.843,30.278,3.186,0,0,9.476,0,0,0,78.441,0,0,33.664,15.16,18.052,0,5,11.448,2.811,0,19.496,0,2,3,2,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20.871,27.954,Pharmaceuticals,7
3773,154.14,9.067,8,35.3,35.3,11.8,17.6,0,1,1,6,0,0,0,0,0,0,0,0,0,0,399,1.579,0,2.045,0.367,47.496,9.7236,25.455,0.038,2.373,20.316,11.997,0,0,109.066,23.608,0,25.373,19.957,0,0,0,33.343,19.957,0,6.423,8.711,18.734,0,0,0,0,3.518,8.385,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.721,1,Pharmaceuticals,7
3774,308.79,8.823,21,37.1,48.6,11.4,0,2.9,1,7,23,2,0,0,34.895,0,0,60.568,66.486,0,0,14188,1.968,6.843,5.659,2.221,249.075,17.4379,66.222,0.016,5.121,8.098,8.825,0,108.707,37.369,16.488,2.144,39.149,72.475,0,39.149,0,145.173,67.51,0,21.389,12.579,20.872,0,0,0,0,8.395,0,0,4,5,6,10,1,0,0,0,25,0,0,0,0,0,0,0,0,10,17.668,12.291,Pharmaceuticals,7
