,MW,AMW,nBM,nDB,nN,nS,nF,nCL,nHM,C%,N%,O%,nCIC,nCIR,Rbrid,nR05,nR09,nR10,D/Dtr03,D/Dtr04,D/Dtr05,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr11,D/Dtr12,Wap,MAXDN,LOC,X3v,X5v,Yindex,IC1,CIC3,J_D/Dt,J_Dz(Z),SM1_Dz(e),ChiA_Dz(p),SM1_Dz(p),SpMax_B(m),SpMax_B(s),nCp,nCq,nCrs,nCrt,nR=Cs,nR=Ct,nRCOOR,nRCONHR,nOHs,nROR,nArOR,nArX,Hy,MLOGP,MLOGP2,ALOGP2,Class,Label
5146,235.07,10.685,7.0,1.0,0.0,0.0,0.0,2.0,2.0,40.9,0.0,13.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,2.712,1.618,2.076,0.75,1.318,3.482,0.216,10.8731,3.3352,0.77,0.019,-1.439,4.011,7.477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.096,2.646,7.0,10.172,Pesticides,5
5147,212.26,7.581,13.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,7.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.0,1.954,0.5,2.222,0.867,0.766,2.363,1.125,10.0496,2.1271,0.401,0.014,-1.224,3.681,7.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.856,3.514,12.347,10.686,Pesticides,5
5149,437.17,14.572,13.0,1.0,4.0,1.0,6.0,2.0,3.0,40.0,13.3,3.3,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,78.61,0.0,0.0,0.0,0.0,0.0,6355.0,6.499,1.246,4.703,2.002,0.968,4.057,0.65,14.5512,3.4392,1.426,0.009,-2.814,4.405,8.518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.555,2.649,7.019,31.127,Pesticides,5
5150,324.82,9.554,14.0,2.0,4.0,1.0,0.0,1.0,2.0,38.2,11.8,5.9,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,61.556,0.0,0.0,0.0,0.0,0.0,3444.0,4.824,1.27,4.915,2.281,1.143,3.66,0.949,12.995,3.622,0.844,0.015,-1.651,4.759,7.716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.61,2.407,5.794,9.416,Pesticides,5
5151,424.46,9.432,19.0,3.0,10.0,1.0,0.0,0.0,1.0,28.9,22.2,11.1,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,171.351,0.0,0.0,0.0,0.0,0.0,12161.0,5.281,0.929,4.885,1.897,0.613,4.136,0.778,13.0324,2.4875,1.304,0.006,-2.534,4.726,7.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.535,1.411,1.991,0.112,Pesticides,5
5155,369.43,9.722,11.0,5.0,5.0,2.0,0.0,0.0,2.0,23.7,13.2,18.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2583.0,5.52,2.093,5.805,1.205,1.087,3.642,0.974,15.0135,4.3287,1.269,0.008,-2.452,4.87,7.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.664,0.232,0.054,0.0,Pesticides,5
5156,306.44,6.81,17.0,0.0,2.0,0.0,0.0,0.0,0.0,44.4,4.4,2.2,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9623.0,1.061,0.777,3.956,1.618,0.528,3.061,1.14,12.9042,1.7744,0.42,0.008,-1.224,3.907,5.026,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.858,4.859,23.606,27.207,Pesticides,5
5157,361.5,6.573,6.0,6.0,0.0,0.0,0.0,0.0,0.0,38.2,0.0,9.1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,90.833,0.0,0.0,0.0,0.0,0.0,3526.0,2.106,2.543,4.534,1.502,1.021,3.207,0.737,16.0278,3.0452,0.803,0.006,-1.946,3.733,7.435,5.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.798,2.983,8.901,12.9139950622,Pesticides,5
5158,329.5,6.217,6.0,6.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,5.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,81.908,0.0,0.0,0.0,0.0,0.0,2980.0,1.928,2.373,4.146,1.478,1.046,3.213,1.02,15.228,3.003,0.554,0.007,-1.526,3.733,7.432,5.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.864,3.767,14.19,12.9139950622,Pesticides,5
5159,330.4,8.695,3.0,3.0,0.0,2.0,0.0,0.0,3.0,26.3,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,3.454,2.187,7.778,3.24,2.273,2.756,1.29,18.0,7.2209,0.928,0.013,-1.931,4.823,7.435,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.517,0.491,0.241,3.59,Pesticides,5
5161,227.3,7.577,13.0,3.0,5.0,0.0,0.0,0.0,0.0,40.0,16.7,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,35.551,0.0,0.0,68.048,0.0,0.0,2624.0,1.002,2.164,2.105,0.747,0.69,3.397,0.2,12.0912,2.1445,0.524,0.014,-1.386,3.953,5.113,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468,2.591,6.714,2.764,Pesticides,5
5162,529.16,13.229,14.0,2.0,2.0,0.0,9.0,2.0,2.0,42.5,5.0,7.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11226.0,7.301,1.294,4.22,1.499,0.706,4.046,0.369,16.0654,2.565,1.658,0.004,-3.207,4.101,8.519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.432,4.424,19.57,45.48,Pesticides,5
5163,225.32,7.041,12.0,0.0,3.0,0.0,0.0,0.0,0.0,43.8,9.4,0.0,3.0,3.0,0.0,0.0,0.0,0.0,28.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2903.0,0.96,0.481,2.611,1.126,0.736,3.093,0.797,9.7804,2.0418,0.346,0.015,-1.03,3.793,4.927,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.314,3.04,9.24,11.871,Pesticides,5
5164,277.26,9.561,9.0,3.0,1.0,1.0,0.0,0.0,2.0,31.0,3.4,17.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,3.604,1.693,4.476,1.164,1.245,3.339,0.906,12.1523,4.2206,0.855,0.015,-1.901,4.702,7.815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.519,1.919,3.684,7.244,Pesticides,5
5165,213.31,6.274,3.0,3.0,1.0,0.0,0.0,0.0,0.0,32.4,2.9,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,2.138,2.063,1.587,0.403,1.843,2.703,1.229,14.0,4.6744,0.63,0.015,-1.649,3.591,7.434,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.716,1.124,1.264,2.897,Pesticides,5
5166,201.69,8.068,6.0,0.0,5.0,0.0,0.0,1.0,1.0,28.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,1.47,1.604,1.447,0.532,1.358,2.725,1.42,10.7001,3.3363,0.641,0.022,-1.337,3.949,5.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.754,2.273,5.165,4.658,Pesticides,5
5167,169.24,7.052,12.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,4.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,0.548,0.0,1.836,0.785,0.928,1.733,1.813,9.8602,2.3041,0.129,0.026,-0.47,3.648,4.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.352,3.395,11.526,11.425,Pesticides,5
5168,179.24,6.894,7.0,1.0,1.0,0.0,0.0,0.0,0.0,38.5,3.8,7.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,2.082,1.911,1.363,0.457,1.155,2.975,1.087,9.6851,2.8103,0.489,0.019,-1.386,3.612,7.434,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.202,1.818,3.306,5.382,Pesticides,5
5169,186.6,9.821,7.0,1.0,0.0,0.0,0.0,1.0,1.0,42.1,0.0,15.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,2.662,1.695,1.428,0.56,1.166,3.301,0.526,9.4841,2.9344,0.668,0.023,-1.483,3.873,7.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.083,1.783,3.179,4.612,Pesticides,5
5170,301.29,8.861,14.0,1.0,1.0,0.0,1.0,0.0,0.0,47.1,2.9,11.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4699.0,2.736,1.408,2.773,1.058,0.675,3.556,0.599,12.0505,2.365,0.891,0.008,-2.145,3.805,8.201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.265,2.437,5.938,12.286,Pesticides,5
5171,407.63,11.989,12.0,0.0,2.0,0.0,3.0,1.0,2.0,44.1,5.9,2.9,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,68.61,0.0,0.0,0.0,0.0,0.0,4234.0,5.883,1.496,4.151,1.919,1.109,3.899,0.633,13.6741,3.1014,1.035,0.011,-2.221,6.881,8.513,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-0.643,3.982,15.86,32.092,Pesticides,5
5172,412.85,10.321,19.0,3.0,6.0,1.0,0.0,1.0,2.0,35.0,15.0,12.5,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,62.933,0.0,0.0,118.174,0.0,0.0,11470.0,5.253,0.936,4.98,2.17,0.623,4.075,0.638,13.8485,2.5598,1.206,0.006,-2.304,4.739,7.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.487,1.517,2.3,4.778,Pesticides,5
5173,387.22,11.734,10.0,4.0,4.0,1.0,2.0,2.0,3.0,33.3,12.1,9.1,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,65.211,0.0,0.0,0.0,0.0,0.0,4746.0,4.565,1.229,3.942,1.919,0.97,4.025,0.47,13.6724,3.0693,1.226,0.009,-2.352,4.688,8.354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.026,2.399,5.757,7.465,Pesticides,5
5174,431.5,9.589,17.0,5.0,5.0,2.0,0.0,0.0,2.0,31.1,11.1,15.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7480.0,5.522,1.205,6.433,3.089,0.78,3.902,0.761,15.1326,3.3253,1.269,0.006,-2.452,4.789,7.723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.494,0.471,0.222,1.32,Pesticides,5
5175,112.1,9.342,3.0,3.0,2.0,0.0,0.0,0.0,0.0,33.3,16.7,16.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,1.968,0.875,0.695,0.213,1.848,2.585,1.0,8.3067,2.9434,0.57,0.06,-1.526,3.587,7.438,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.083,-0.306,0.093,1.018,Pesticides,5
5176,326.78,10.212,13.0,1.0,2.0,1.0,0.0,1.0,2.0,40.6,6.3,12.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4040.0,2.78,1.103,3.708,1.707,0.91,3.765,0.735,13.5052,3.3787,0.933,0.013,-1.859,4.092,7.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.151,3.159,9.976,16.039,Pesticides,5
5177,333.85,7.764,12.0,1.0,3.0,0.0,0.0,1.0,1.0,39.5,7.0,4.7,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,108.596,0.0,0.0,89.118,0.0,0.0,8626.0,1.925,0.719,4.694,2.017,0.764,3.56,0.739,14.1504,2.1462,0.75,0.01,-1.611,4.067,7.428,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.284,2.699,7.283,6.369,Pesticides,5
5178,139.98,13.998,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.688,0.722,0.0,0.0,0.0,2.446,1.208,4.0,13.1915,0.568,0.29,-1.388,7.232,7.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.769,-2.676,7.159,12.9139950622,Pesticides,5
5179,193.27,6.664,7.0,1.0,1.0,0.0,0.0,0.0,0.0,37.9,3.4,6.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,2.104,1.618,2.315,0.653,1.358,2.909,1.424,11.134,3.2985,0.489,0.02,-1.386,3.786,7.434,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.235,2.11,4.451,9.316,Pesticides,5
5181,308.14,11.005,17.0,0.0,1.0,0.0,1.0,2.0,2.0,53.6,3.6,3.6,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6859.0,1.984,0.627,3.278,1.518,0.75,3.034,0.286,14.3048,2.3862,0.75,0.012,-1.517,4.115,8.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.738,4.296,18.46,26.12,Pesticides,5
5182,319.87,7.27,11.0,0.0,3.0,0.0,0.0,1.0,1.0,38.6,6.8,2.3,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,122.503,0.0,0.0,0.0,0.0,0.0,5955.0,2.041,0.65,5.482,2.651,0.761,3.502,0.762,11.5973,1.9191,0.626,0.011,-1.337,3.873,6.279,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.31,4.251,18.069,12.816,Pesticides,5
5183,333.9,7.104,11.0,0.0,3.0,0.0,0.0,1.0,1.0,38.3,6.4,2.1,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,129.518,0.0,0.0,0.0,0.0,0.0,6489.0,1.999,0.832,5.509,2.802,0.753,3.39,0.798,11.7749,1.9084,0.626,0.01,-1.337,3.872,6.278,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.326,4.483,20.099,16.114,Pesticides,5
5184,350.49,7.619,14.0,3.0,4.0,1.0,0.0,0.0,1.0,34.8,8.7,6.5,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,72.736,0.0,0.0,0.0,0.0,0.0,4902.0,4.799,1.4,5.664,2.137,0.893,3.285,1.436,13.2035,3.376,0.86,0.01,-1.888,4.753,7.715,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.658,3.103,9.631,12.685,Pesticides,5
5185,431.42,8.628,16.0,4.0,4.0,0.0,0.0,0.0,0.0,38.0,8.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11117.0,2.998,2.028,3.505,1.257,0.7,3.833,1.1,16.3638,2.7625,1.26,0.004,-2.565,3.863,7.478,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,-0.201,2.574,6.627,12.9139950622,Pesticides,5
5186,352.79,8.605,9.0,3.0,0.0,0.0,0.0,1.0,1.0,41.5,0.0,14.6,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,42.947,0.0,0.0,85.173,0.0,0.0,10354.0,2.672,1.085,4.856,2.452,0.984,3.355,0.909,16.2403,2.5009,0.989,0.01,-2.08,4.077,7.429,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,-0.699,0.977,0.954,4.703,Pesticides,5
5187,327.54,10.566,2.0,2.0,0.0,0.0,0.0,3.0,4.0,25.8,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,4.635,1.97,4.909,1.812,2.716,2.952,1.065,16.0,7.5174,1.019,0.015,-1.776,4.483,7.432,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.461,1.651,2.727,5.086,Pesticides,5
5188,258.38,7.83,1.0,1.0,0.0,2.0,0.0,0.0,3.0,24.2,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,3.662,2.271,6.396,3.843,1.921,2.189,1.22,13.0,7.4978,0.582,0.024,-1.193,4.588,7.392,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.557,1.63,2.658,4.217,Pesticides,5
5189,196.27,12.267,11.0,1.0,2.0,2.0,0.0,0.0,2.0,43.8,12.5,6.3,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,19.508,0.0,0.0,37.585,0.0,0.0,1056.0,1.911,1.028,2.521,1.039,1.437,3.406,0.0,12.8024,3.2703,0.509,0.048,-0.961,4.281,7.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.778,0.606,4.995,Pesticides,5
5190,398.44,8.854,15.0,3.0,4.0,1.0,0.0,0.0,1.0,33.3,8.9,15.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6824.0,5.403,1.187,3.723,1.565,0.701,3.758,0.85,14.2234,2.8704,1.209,0.005,-2.434,4.692,7.724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.45,1.997,3.987,5.063,Pesticides,5
5191,302.22,8.395,7.0,1.0,1.0,0.0,0.0,2.0,2.0,38.9,2.8,5.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.0,1.756,0.73,4.687,1.914,0.92,3.289,0.896,11.7506,2.364,0.718,0.013,-1.285,4.099,7.427,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.393,3.438,11.818,20.749,Pesticides,5
5192,218.29,8.732,14.0,2.0,0.0,1.0,0.0,0.0,1.0,48.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.0,4.256,0.648,3.893,1.749,1.133,1.826,1.82,10.3687,3.6729,0.447,0.035,-1.101,4.737,7.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.781,3.169,10.042,8.6,Pesticides,5
5193,256.33,7.324,12.0,0.0,2.0,0.0,0.0,0.0,0.0,42.9,5.7,5.7,3.0,3.0,0.0,0.0,0.0,0.0,36.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659.0,2.243,0.789,3.41,1.491,0.861,3.425,0.822,9.6295,2.1209,0.57,0.016,-1.526,3.816,6.283,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.301,1.814,3.291,2.955,Pesticides,5
5194,384.16,11.299,9.0,3.0,3.0,0.0,3.0,2.0,2.0,38.2,8.8,8.8,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,68.857,0.0,0.0,0.0,0.0,0.0,5340.0,4.472,1.403,3.88,1.587,0.922,4.274,0.257,13.9081,2.701,1.256,0.008,-2.521,3.994,8.354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.095,3.866,14.948,12.309,Pesticides,5
5195,278.71,9.29,10.0,4.0,2.0,0.0,0.0,1.0,1.0,43.3,6.7,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,2.91,1.072,2.953,1.302,1.055,3.8,0.492,12.6823,2.7779,0.8,0.014,-1.724,3.912,7.483,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.198,2.307,5.32,7.305,Pesticides,5
5196,383.91,7.835,18.0,1.0,3.0,0.0,0.0,1.0,1.0,42.9,6.1,4.1,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,89.394,0.0,0.0,0.0,0.0,0.0,12094.0,1.908,0.803,4.636,1.858,0.48,3.572,0.985,11.6598,1.7527,0.75,0.006,-1.611,4.057,7.428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.346,3.635,13.215,27.282,Pesticides,5
5197,385.14,11.671,12.0,1.0,2.0,0.0,3.0,2.0,2.0,39.4,6.1,12.1,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,69.505,0.0,0.0,0.0,0.0,0.0,5528.0,4.477,1.508,3.404,1.475,0.883,4.211,0.265,13.8597,2.8265,1.286,0.008,-2.568,4.098,8.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,-0.095,2.648,7.013,20.65,Pesticides,5
5198,241.34,6.704,3.0,3.0,5.0,0.0,0.0,0.0,0.0,27.8,13.9,5.6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52.469,0.0,0.0,0.0,0.0,0.0,1127.0,2.31,1.596,2.027,0.648,1.414,2.826,1.466,12.135,3.2906,0.781,0.012,-1.856,3.809,7.445,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366,1.638,2.683,0.584,Pesticides,5
5199,528.08,16.503,12.0,1.0,2.0,1.0,6.0,0.0,3.0,40.6,6.3,6.3,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,83.292,0.0,0.0,0.0,0.0,0.0,6463.0,6.175,1.176,4.917,2.14,0.809,4.117,0.696,14.1339,2.7344,1.388,0.007,-2.786,6.893,8.519,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.066,3.175,10.078,43.691,Pesticides,5
5200,201.222,15.479,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,2.525,2.162,1.71,0.487,2.084,2.777,0.923,12.0,4.4495,-2.069,0.023,-1.77,3.411,7.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.154,51.174,12.9139950622,Pesticides,5
5201,327.79,8.626,12.0,0.0,3.0,0.0,2.0,1.0,1.0,39.5,7.9,2.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4093.0,4.159,1.206,3.643,1.375,0.767,3.752,0.566,12.2945,2.3876,0.914,0.009,-2.091,3.97,8.357,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.22,3.655,13.357,21.495,Pesticides,5
5202,374.8,9.141,15.0,3.0,2.0,0.0,0.0,1.0,1.0,43.9,4.9,12.2,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12330.0,3.077,1.465,3.945,1.889,0.782,3.773,0.476,16.4711,2.3743,1.0,0.008,-2.08,3.963,7.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.256,2.233,4.986,11.461,Pesticides,5
5203,305.36,8.482,11.0,4.0,1.0,1.0,0.0,0.0,2.0,41.7,2.8,5.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,3.346,2.504,5.409,1.957,1.028,3.336,0.542,12.7082,3.9798,0.477,0.012,-1.129,4.716,6.82,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.738,2.451,6.005,10.104,Pesticides,5
5204,288.48,8.013,1.0,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,2.882,2.106,8.612,5.303,2.023,2.174,1.8,14.0,8.87,0.479,0.024,-0.534,4.819,4.906,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.586,1.971,3.886,12.373,Pesticides,5
5206,364.44,7.289,12.0,6.0,2.0,0.0,0.0,0.0,0.0,36.0,4.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3862.0,2.765,2.335,4.017,1.771,1.241,3.203,0.835,18.2628,3.6195,1.014,0.008,-2.241,3.977,7.819,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.684,4.684,21.937,35.541,Pesticides,5
5207,266.28,8.069,10.0,4.0,2.0,0.0,0.0,0.0,0.0,36.4,6.1,15.2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760.0,2.783,1.072,3.557,1.938,1.089,3.055,1.076,12.5537,2.7038,0.92,0.015,-2.104,3.972,7.819,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.146,2.883,8.309,12.55,Pesticides,5
5208,385.23,7.134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,0.0,1.9,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3256.0,3.356,0.432,22.92,20.809,0.948,1.499,3.025,11.0818,2.789,0.05,0.021,-0.357,10.347,6.235,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.419,4.597,21.129,12.9139950622,Pesticides,5
