No.,MW,AMW,nBM,nDB,nN,nS,nF,nCL,nHM,C%,N%,O%,X%,nCIC,nCIR,Rbrid,nR05,nR09,nR10,D/Dtr03,D/Dtr04,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr11,D/Dtr12,BLI,CENT,ICR,Wap,MAXDN,LOC,X5v,Yindex,IC1,CIC1,CIC5,Chi_D/Dt,J_D/Dt,J_Dz(Z),SpPosA_Dz(e),SM1_Dz(e),ChiA_Dz(p),SpMax_B(m),SpMax_B(s),ATSC1m,ATSC1p,GATS7m,GATS8m,GATS6e,GATS7p,GATS7s,GATS8s,SpMax2_Bh(m),P_VSA_LogP_1,P_VSA_LogP_6,P_VSA_LogP_8,P_VSA_MR_8,P_VSA_v_3,P_VSA_v_4,P_VSA_s_1,SpDiam_EA(bo),SpMax_AEA(dm),SM13_EA(dm),SM09_AEA(dm),Eig02_EA(dm),nCq,nCrs,nCrt,nR=Cs,nR=Ct,nRCOOR,nArOH,nOHs,nROR,nArOR,nArX,C-005,C-006,C-011,C-019,C-026,C-028,C-034,H-046,H-048,H-049,H-051,H-052,H-053,O-060,O-061,N-075,F-083,SdCH2,SssCH2,StCH,StsC,SdssC,SaasC,SaaaC,SdNH,SsssN,StN,SaaNH,SaaO,SdsssP,SdS,SssS,SddssS,SsBr,NssssC,NsNH2,NdsN,CATS2D_04_DD,CATS2D_05_DD,CATS2D_07_DD,CATS2D_02_DA,CATS2D_04_DA,CATS2D_07_DA,CATS2D_01_DN,CATS2D_02_DL,CATS2D_01_AA,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_05_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_09_AA,CATS2D_05_AN,CATS2D_01_AL,CATS2D_02_AL,CATS2D_03_AL,CATS2D_06_AL,CATS2D_03_PL,CATS2D_05_PL,CATS2D_06_PL,CATS2D_08_PL,CATS2D_03_NL,CATS2D_06_NL,CATS2D_09_NL,CATS2D_03_LL,CATS2D_08_LL,T(N..S),T(N..P),T(N..Cl),T(N..Br),T(N..I),T(O..F),T(O..Cl),T(O..Br),T(S..S),T(S..P),T(S..Cl),T(S..Br),T(P..F),T(P..Cl),T(P..Br),T(F..Cl),T(F..Br),T(F..I),T(Cl..Cl),T(Cl..Br),T(Cl..I),T(Br..Br),F02[C-P],F02[C-Si],F02[N-N],F02[N-S],F02[O-S],F03[C-Si],F03[C-X],F03[N-O],F03[O-F],F03[O-X],F03[Cl-Cl],F04[N-N],F04[N-O],F04[O-O],F04[O-S],F04[O-Cl],F05[N-N],F05[N-F],F05[O-S],F05[O-F],F05[O-Cl],F06[C-X],F06[N-F],F06[O-F],F06[O-Cl],F07[N-N],F07[N-O],F07[O-S],F07[O-F],F08[C-S],F08[C-Cl],F08[N-N],F08[O-F],F09[O-O],F09[O-F],F09[O-X],F10[N-N],F10[N-O],F10[O-O],MLOGP2,ALOGP2,BLTF96,Class
2121,330.4,8.695,3,3,0,2,0,0,3,26.3,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.627,526,2.249,738,3.454,2.187,3.24,2.273,2.756,2.492,1.079,1,18,7.2209,3.692,0.928,0.013,4.823,7.435,15.094,6.593,1.213,1.566,0.413,1.037,1.577,2.13,3.718,39.417,0,41.159,69.966,142.867,0,7.383,5.85,4.334,13.018,-1.618,2.443,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,6,0,2,0,0,0,0,0.353,0,0,-1.009,0,0,0,0,0,0,0,-2.649,5.171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.241,3.59,-1.81,Pesticides
2122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Pesticides
2123,227.3,7.577,13,3,5,0,0,0,0,40,16.7,0,0,2,3,1,1,1,0,0,0,0,0,68.048,0,0,0.873,345,2.514,2624,1.002,2.164,0.747,0.69,3.397,1.509,0.133,2.015,12.0912,2.1445,3.312,0.524,0.014,3.953,5.113,5.873,2.097,0.952,0.957,0.925,0.976,0.94,1.032,3.642,0,4.472,0,0,88.678,0,0,7.457,3.092,0,-1.694,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,3.59,0.687,0,0,0,0.754,1.487,0,0,0,2.999,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.714,2.764,-3.59,Pesticides
2124,529.16,13.229,14,2,2,0,9,2,2,42.5,5,7.5,27.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0.779,1883,3.037,11226,7.301,1.294,1.499,0.706,4.046,1.275,0.369,1.418,16.0654,2.565,5.134,1.658,0.004,4.101,8.519,1.738,3.707,1.192,0.882,0.886,1.194,1.041,1.032,3.918,0,64.116,89.939,0,184.554,0,0,7.26,4.518,14.515,-0.295,2.621,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,-3.199,-10.851,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,1,0,2,0,0,0,1,0,0,1,1,0,0,1,3,5,0,0,0,0,0,0,0,1,4,0,0,20,0,0,211,34,0,0,0,0,0,0,0,0,122,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2,2,2,0,1,0,1,0,2,0,0,1,2,0,0,0,0,19.57,45.48,-5.15,Pesticides
2125,225.32,7.041,12,0,3,0,0,0,0,43.8,9.4,0,0,3,3,0,0,0,0,28.568,0,0,0,0,0,0,0.945,313,2.257,2903,0.96,0.481,1.126,0.736,3.093,1.907,0.711,2.059,9.7804,2.0418,2.882,0.346,0.015,3.793,4.927,6.865,2.827,0.897,1.154,1.544,0.961,0.719,0.757,3.796,8.825,1.899,0,0,80.921,0,0,6.885,3.203,0,-1.393,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,4,0,0,0,0,2,0,0,2.53,0,0,0,3.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24,11.871,-3.97,Pesticides
2126,277.26,9.561,9,3,1,1,0,0,2,31,3.4,17.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.259,298,2.307,1200,3.604,1.693,1.164,1.245,3.339,1.519,0.906,1.43,12.1523,4.2206,2.789,0.855,0.015,4.702,7.815,9.043,4.364,1.007,0.557,0.452,1.03,0.669,0.514,3.95,36.261,0,91.906,41.159,123.025,0,11.66,7.134,3.804,12.452,-1.706,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.905,0,0,0,0,0,0,-2.798,5.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,2,2,0,0,0,4,9,2,0,0,0,0,0,0,0,3,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.684,7.244,-3.02,Pesticides
2127,213.31,6.274,3,3,1,0,0,0,0,32.4,2.9,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056,241,2.289,428,2.138,2.063,0.403,1.843,2.703,2.384,1.229,1,14,4.6744,3.235,0.63,0.015,3.591,7.434,8.044,3.062,0.939,1.037,0.453,0.799,0.778,1.543,3.548,43.268,6.763,0,0,72.419,0,0,5.816,3.769,10.348,0,1.277,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,7,0,0,2,3,0,1,0,0,0,0,0.469,0,0,-0.158,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,4,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264,2.897,-2.35,Pesticides
2128,201.69,8.068,6,0,5,0,0,1,1,28,20,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1.045,130,2.134,649,1.47,1.604,0.532,1.358,2.725,1.919,1.42,1.646,10.7001,3.3363,2.439,0.641,0.022,3.949,5.17,5.099,1.463,2.418,0.423,1.647,1.434,2.165,0.172,3.445,17.65,45.59,0,39.149,67.452,0,0,6.826,3.071,0,0,0.4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,1.512,0,0,0,1.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.165,4.658,-3.32,Pesticides
2129,169.24,7.052,12,0,1,0,0,0,0,50,4.2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.926,138,2.162,1164,0.548,0,0.785,0.928,1.733,2.852,1.583,2.113,9.8602,2.3041,2.33,0.129,0.026,3.648,4.594,4.892,2.103,1.067,0.879,0.411,1.142,1.047,0.862,3.729,0,0,0,0,100.276,0,0,6.572,2.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.526,11.425,-4.28,Pesticides
2130,179.24,6.894,7,1,1,0,0,0,0,38.5,3.8,7.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.971,149,2.2,601,2.082,1.911,0.457,1.155,2.975,1.726,0.981,1.49,9.6851,2.8103,2.587,0.489,0.019,3.612,7.434,5.72,2.39,1.332,0.863,1.242,1.479,0.672,0.161,3.531,17.65,6.763,0,0,74.551,0,0,6.477,3.671,10.13,0,0.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,-0.416,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.306,5.382,-2.94,Pesticides
2131,186.6,9.821,7,1,0,0,0,1,1,42.1,0,15.8,5.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0.916,122,2.23,521,2.662,1.695,0.56,1.166,3.301,0.947,0.526,1.581,9.4841,2.9344,2.351,0.668,0.023,3.873,7.477,2.176,1.747,2.095,1.167,1.324,1.059,2.501,0.409,3.516,0,0,39.149,0,91.3,0,0,6.615,3.627,11.499,0,0.922,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.332,0,0,-0.995,1.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.179,4.612,-2.91,Pesticides
2132,301.29,8.861,14,1,1,0,1,0,0,47.1,2.9,11.8,2.9,2,2,0,0,0,0,0,0,0,0,0,0,0,0.83,648,2.924,4699,2.736,1.408,1.058,0.675,3.556,1.531,0.375,1.572,12.0505,2.365,3.828,0.891,0.008,3.805,8.201,4.573,3.174,0.993,0.802,0.915,0.891,1.04,0.513,3.802,8.825,14.96,0,0,120.707,0,0,6.936,4.059,11.499,-1,2.035,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1.834,-1.069,0.281,0,0,0,8.671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,7,9,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.938,12.286,-3.46,Pesticides
2133,407.63,11.989,12,0,2,0,3,1,2,44.1,5.9,2.9,14.7,2,2,0,1,0,0,0,0,0,0,0,0,0,0.964,725,2.376,4234,5.883,1.496,1.919,1.109,3.899,1.188,0.633,1.709,13.6741,3.1014,3.229,1.035,0.011,6.881,8.513,0.036,2.989,1.526,1.459,0.878,1.211,1.748,2.147,4.052,8.825,29.056,92.862,45.954,183.39,0,0,7.563,4.495,17.441,-1,2.035,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,2,0,2,0,0,3,0,0,0,0,3,0,-0.071,0,1.83,0,-0.312,0,0,0,9.317,0,0,0,0,0,0,2.908,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,3,5,0,0,0,0,0,0,0,6,3,0,0,14,7,0,15,8,5,0,0,0,0,0,0,0,27,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.86,32.092,-4.78,Pesticides
2134,412.85,10.321,19,3,6,1,0,1,2,35,15,12.5,2.5,3,4,1,1,1,0,0,0,0,0,118.174,0,0,0.945,1055,2.732,11470,5.253,0.936,2.17,0.623,4.075,1.247,0.638,1.91,13.8485,2.5598,3.929,1.206,0.006,4.739,7.717,5.482,3.354,0.863,0.835,1.351,1.1,1.327,1.411,4.023,21.766,69.796,0,39.149,135.388,0,5.807,7.917,4.742,6.319,-0.517,0.86,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,-1.104,-0.641,0.309,0,0,0,0,0,0,0,0,-4.336,0,0,0,0,0,0,0,6,7,0,0,0,0,5,2,9,1,7,2,2,0,0,8,3,4,0,0,0,0,0,0,0,0,0,18,0,31,0,0,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,3,10,3,0,2,1,0,0,0,0,0,0,0,1,2,0,2,0,2,0,2,0,0,0,0,0,2,0,2.3,4.778,-2.68,Pesticides
2135,387.22,11.734,10,4,4,1,2,2,3,33.3,12.1,9.1,12.1,2,2,0,1,0,0,0,0,0,0,0,0,0,1.074,701,2.455,4746,4.565,1.229,1.919,0.97,4.025,1.02,0.409,1.709,13.6724,3.0693,3.358,1.226,0.009,4.688,8.354,2.114,3.094,1.218,1.14,0.877,1.299,0.953,1.054,4.099,16.016,4.276,85.983,0,145.877,0,5.807,7.453,4.312,10.032,-1,1.662,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,-1.347,-0.239,0,0,0.822,0,0,0,0,0,0,-3.649,0,0,0,1,0,0,0,2,1,0,0,1,1,5,1,0,0,2,2,0,0,0,3,4,1,0,0,0,0,0,0,0,3,1,18,0,38,0,0,48,36,0,0,0,10,0,0,0,0,32,0,0,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,5.757,7.465,-3.43,Pesticides
2136,431.5,9.589,17,5,5,2,0,0,2,31.1,11.1,15.6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1.112,1186,2.708,7480,5.522,1.205,3.089,0.78,3.902,1.59,0.761,1.565,15.1326,3.3253,4.172,1.269,0.006,4.789,7.723,9.994,4.564,0.836,0.821,1.256,0.898,1.125,1.222,4.639,30.591,16.926,0,0,99.297,0,11.853,7.887,5.284,6.319,-0.564,1.629,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,1,0,3,0,2,0,3,0,0,-0.342,0,0,-1.235,-1.489,0,0,0,0,0,0,0,0,0,-8.501,0,0,0,0,0,0,0,6,6,2,0,0,0,5,2,9,5,6,4,6,0,0,5,5,4,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,2,10,3,4,0,1,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0.222,1.32,-1.79,Pesticides
2137,112.1,9.342,3,3,2,0,0,0,0,33.3,16.7,16.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.776,12,1.5,182,1.968,0.875,0.213,1.848,2.585,1,1,2.077,8.3067,2.9434,1.422,0.57,0.06,3.587,7.438,1.566,0.728,0,0,0,0,0,0,3.055,0,0,0,0,28.362,0,0,5.681,3.536,0,0,0.98,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,1.018,-1.13,Pesticides
2138,326.78,10.212,13,1,2,1,0,1,2,40.6,6.3,12.5,3.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0.942,533,2.213,4040,2.78,1.103,1.707,0.91,3.765,1.235,0.735,1.842,13.5052,3.3787,3.195,0.933,0.013,4.092,7.478,3.2,2.939,0.679,0.593,1.257,0.914,0.897,0.544,3.868,21.766,10.322,39.149,32.22,150.508,0,0,7.119,4.578,0,-1.035,1.437,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,-1.113,1.546,0,0,0,0,0,0,0,0,1.068,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,3,0,2,0,0,2,0,7,0,8,0,0,0,0,4,0,0,3,2,4,0,12,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.976,16.039,-4.07,Pesticides
2139,333.85,7.764,12,1,3,0,0,1,1,39.5,7,4.7,2.3,3,4,1,2,1,0,0,0,0,0,89.118,0,0,0.95,639,2.334,8626,1.925,0.719,2.017,0.764,3.56,1.867,0.739,2.264,14.1504,2.1462,3.537,0.75,0.01,4.067,7.428,8.677,3.969,0.884,1.386,0.846,0.872,1.412,1.743,3.971,43.697,39.149,0,39.149,134.121,0,0,7.289,3.957,0,-0.935,1.058,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,3,9,0,0,0,1,0,0,0,0,0,-0.258,4.201,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,3,1,0,0,2,0,1,0,0,0,0,10,3,7,0,0,0,0,0,0,0,7,4,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7.283,6.369,-3.68,Pesticides
2140,139.98,13.998,1,1,0,0,0,0,1,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.013,12,0.722,16,4.688,0.722,0,0,2.446,0.875,0,1,4,13.1915,0.971,0.568,0.29,7.232,7.458,4.274,2.154,0,0,0,0,0,0,2.435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.292,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.159,NaN,0.88,Pesticides
2141,193.27,6.664,7,1,1,0,0,0,0,37.9,3.4,6.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.968,176,2.156,752,2.104,1.618,0.653,1.358,2.909,1.949,1.139,1.591,11.134,3.2985,2.476,0.489,0.02,3.786,7.434,6.587,2.726,1.5,1.472,0.962,0.869,2.624,1.564,3.465,34.872,6.763,0,0,75.387,0,0,7.06,3.662,10.13,0,0.366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.437,4.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.451,9.316,-3.18,Pesticides
2142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Pesticides
2143,308.14,11.005,17,0,1,0,1,2,2,53.6,3.6,3.6,10.7,3,4,1,0,0,1,0,0,0,0,0,0,0,0.895,478,2.428,6859,1.984,0.627,1.518,0.75,3.034,1.773,0.286,2.601,14.3048,2.3862,2.886,0.75,0.012,4.115,8.201,1.17,1.916,1.148,1.197,0.476,1.161,0.8,1.579,3.846,0,14.96,78.297,0,185.005,0,0,7.575,3.414,0,-1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.71,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,3,0,0,0,0,0,0,0,2,2,0,0,8,0,0,5,10,0,0,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18.46,26.12,-5.04,Pesticides
